Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
Harrisfilms,1,7,https://steamcommunity.com/id/harrisfilms/,"I'm not into the source material specifically, but kept hearing this was great. Really digging the so serious it's silly religious tone of these warriors. Also really liking the mix of melee and shooter combat. Bought it assuming it would scratch the Gears of War itch, and I was not wrong. Gorgeous graphics as well.",2024/11/19,en
OliveWizard,1,39.2,https://steamcommunity.com/id/olivewizard/,"During the thoughts of the best games of 2024, two options come to my mind: HELLDIVERS 2 and Space Marine 2. Both there and there, the super -soldiers of the future exterminate giant beetles from distant space, but Sony again confirmed the title of ""offices"", so today I write only todayAbout Space Marine 2 as a game of the year.

The game is old -fashioned.It is made according to the formula from the zero: each self -respecting blockbuster should have a ten hour campaign, multiplayer and cooperative.But precisely because now they do not make such games, it is felt by a sip of fresh air.I also did not even have problems with bugs and the technical condition at the start.

It disappears from my head immediately after passing, but I remember exactly that it passed it literally with an open mouth.This is the most reliable Warhammer at the moment.Familiar from the books of the construction of a planetary scale and countless hordes of enemies are here and they are made with the maximum scale and details.Therefore, my space marineer for a long time did not run towards the goals of the missions, but painstakingly studied every meter of hives.

It was clearly not created as the main mode.But like the old parts of Call of Duty allows you to just have fun to run and shoot.Short matches, small cards, instant revival, funny phrases, rewards for each action.The old kind classic of the times of games in Jewel for a hundred.

Make a sweat.The path to the maximum level is a heavy rise to the top.You get in the face, rise, raise the levels of weapons and class, learn to play and begin to feel more confident at this level of difficulty.Then you go to the next level and ... already at the very beginning of the mission, the game puts you in place.You are nobody again, go learn to play.Sooner or later, you get to the last, fifth level of complexity, which will become a complicated test of your skills.Maybe you will not master it, but by that time at least you are pumping weapons and skills.
And then it turns out that you pumped only one class and one set of weapons.All the others need to download in the same way from scratch.And in the game only 6 (after updating 7) missions.You need to go through time after time.Do you know what madness is?This mode is too slow progression.

In general, I recommend trying Space Marine 2 even to those who are not a fan of the Warhammer 40 000 universe. It is beautiful, unusual, challenges and rewards for overcoming it.In addition, this is a game from ""our"" developers.These come out infrequently, but always delight.If this is not a turmoil, lol (but it is difficult to call it a game).
Unless the price of 3200 is too high.The game recommended by Valve equivalent to $ 60 - 1900 rubles would fit the game.",2024/11/30,ru
[LIB] enosfer,1,25,https://steamcommunity.com/id/enosfer/,The best.,2024/11/29,en
lonely,1,101.6,https://steamcommunity.com/id/lonely911/,"To create authentic Astartes corresponding to its order, there are not enough cosmetics (in the ""Heraldry"" section).The game itself amazes with his narrative and the continuation of Laura (former) captain Demetrius Titus.
For the emperor!
Praise developers!",2024/11/23,ru
[PC]BleedWolf```,1,72.3,https://steamcommunity.com/id/bleedwolf/,"Like not a fan of Varhammer 40000, the game was very in)",2024/11/29,ru
Sagittarius,1,238.4,https://steamcommunity.com/profiles/76561198350610943/,"The game is very good, the update is very slow, the production team has been penetrated by the chicken thief",2024/11/28,no
TAPOO,1,9.5,https://steamcommunity.com/id/Tapoogames/,"The best Axon game among PC games using Ohhamma IP,
Although it is ruined by PVP or PVE, single play alone is very satisfied.
Q & A dance.Podi Emperor.",2024/11/28,ko
Poon.Guard,1,46.7,https://steamcommunity.com/profiles/76561198080421649/,Good,2024/11/28,en
Hold My Drone,1,9.3,https://steamcommunity.com/profiles/76561198121934182/,Play for epic moments and masculine.,2024/11/23,en
Tom,1,182.1,https://steamcommunity.com/id/Long-bearded/,Glory to the Emperor!,2024/11/28,en
popobe,1,104.9,https://steamcommunity.com/profiles/76561198390761643/,"After the new update, the quality is worse than before. I ca n’t get in 5 games. The login time is still the same time. Unless it is a war hammer fan, I do n’t recommend it to those who do n’t know the war hammers to play. Enough for me to finish mobile games every day.",2024/11/13,zh-tw
Ø Mr. Steele Ø,1,37.1,https://steamcommunity.com/id/MasterStool/,"While flying from orbit to the planet, crashed into a dozen buildings and debris
12 great naval soups out of 10",2024/11/28,ru
SiegDere,1,25.1,https://steamcommunity.com/id/Vladikula/,Leandros is still a lil ♥♥♥♥♥,2024/12/1,en
Kamikoto,1,125.9,https://steamcommunity.com/id/kamikoto5239/,Game of the Year 2024,2024/11/28,en
FURY,1,238.4,https://steamcommunity.com/id/furyjka/,"Brother, if you are planning to strengthen your faith in the emperor, then be persistent, brother.And also, brother, do not forget about parries on more powerful xenos, brother.But even if you fall in battle, brother, your brothers will always raise you, brother.Do not succumb to heresy, brother, because the emperor protects and protects, brother.Brother, let your power hammer not know fatigue, brother, and your bolter, brother, will not stop fighting heretics for a second, brother, because the fraternal shoulder is always there, brother.
11 brothers of brother out of 10",2024/11/29,ru
Mechageek,1,33,https://steamcommunity.com/id/AIZANA/,peak,2024/11/28,en
Fake Fox,1,420.7,https://steamcommunity.com/profiles/76561198176422626/,For the Emperor it shall be done,2024/11/29,en
Pipenchik,1,28.6,https://steamcommunity.com/profiles/76561198022200724/,"10 out of 10
for fans and accidentally running up - this will become a delicious life))
The plot is linear and pleasant, the horde of beetles will amaze you
Cooperative Meat and play time and make a woman happy
Why play, if a warhammer is considered a weak series, enjoy",2024/11/29,ru
Indigo,1,10.2,https://steamcommunity.com/id/Hana-ni-Bourei/,"Purge the Bug's, FOR THE EMPEROR",2024/11/28,en
Ojab,1,73.3,https://steamcommunity.com/id/0jab/,Pretty good fr fr,2024/11/30,en
偶尔狙圣机械杨,1,25,https://steamcommunity.com/profiles/76561199037149005/,"I hope that we can fully understand their mission to make more better battle content and better plots.
In addition, the production team is afraid that it will not be corrupted by rape. This balance is really big.",2024/11/29,zh-cn
c3rvis,1,34.4,https://steamcommunity.com/id/radardaredevila/,chainsword goes brrrrr,2024/11/29,en
MrLanzo,1,20,https://steamcommunity.com/id/MrLanzo/,About the great soup welded,2024/11/29,bg
{AZC} ArgulKit,1,46.5,https://steamcommunity.com/id/strangeroman/,For the Emperor!,2024/11/30,en
我是来重建这个乐队的,0,178.1,https://steamcommunity.com/profiles/76561198870636658/,"Whenever I want to give you a trace of respect, you start to brush the brain insect",2024/11/23,en
STARRY打工の吉他英雄,1,21.8,https://steamcommunity.com/profiles/76561199423428178/,"The coolest pre -order. Although the problem loaded when I play, my friends have waited for a long time to make me guilty, but the actual play is really cool. The evaluation is relatively short. For the badge of SteamIt is also full, full of music style, full plot, written more scribbled, forgive meter",2024/11/28,zh-cn
THE BIRI DIN,1,7,https://steamcommunity.com/id/Roninha/,a biri din is no my lovi,2024/11/28,en
RoKet™,1,12.2,https://steamcommunity.com/id/laletindn/,"A terrible final boss, better QTE movie than that.There are a couple of episodes that are very poorly played with AI partners.

Otherwise, the whole class, definitely one of the best shooters!",2024/11/27,ru
artifact,1,26.6,https://steamcommunity.com/id/paul_gray/,"The most basic game of 2024, which will not receive the game of the year.",2024/11/30,ru
Rascal,0,23.9,https://steamcommunity.com/profiles/76561198053403619/,"Outrageously little content for a $60 game;
and what little content there is, is far cry from perfect, aimed at very specific audience;
the game gets carried hard by aesthetics.
------------------------------------------
The setting is well enough executed.
Voice acting - great.
Combat would be good if it weren't for a ridiculous and hardly customizable control scheme. (It's poorly ported from console to pc)
Story is short and uninspired, decent in co-op;
there's like 6 missions 1 hour each on average,
then 7 more ""operations"" which are on one hand side missions happening during main campaign, so you get to see move POVs which is a neat trick, but on the other there's character progression during those operations which I'd normally be a fan of, except the progression is absent in main story, there's 7 missions, about 30 minutes each, which give you around ""1 level"" worth of experience, and there's 6 classes, 25 levels each, so it gets hella grindy hella quickly. Overall okay at best.",2024/11/27,en
SeiEhrlich,1,36.6,https://steamcommunity.com/profiles/76561198052283558/,"Introduction
Space Marine 2 - exciting, saturated and, most importantly for me, not a protracted adventure
both for one player and for the company of friends, because you can go through the trip.There are three types of content in the game:
The campaign is the story of Titus and its two comrades;
Operations - additional tasks that tell about the adventures of other members of the detachment, simultaneously performing their tasks.There is a pumping of equipment and classes, but I don't think,
That this can directly tighten, unless the combat system has sunk into your soul, but at least all the missions are worth passing once.
The eternal war is a multiplayer against other players, where 6 by 6 hard workers fight against each other.Honestly, I didn’t really like it, because I am not a fan of PVP content, but I do not exclude that someone likes it.

The game is an action from a third person with distortion into a near battle, as the damage
From long -range weapons, on average, below, but you should not forget about it, because not every enemy will run away with a headlong.
In close combat, you have to realize simple combinations of blows and fend off,
But do not worry, here you are not games and the attack will kindly illuminate and give enough time to the reaction.Also, enemies do not hesitate to use strong attacks that are not parked,
But you can dodge them, however, where you could fend the enemy at any time of the animation of the attack of your character, then you can dodge, as if only after the animation ended, which caused me problems.
It is possible to treat our cosmomoriac, unlike the first part, you can first first -aid kit or manage to make up for lost health in a short period of time by beating the enemy in the manner of the Bloodborne game.

The graphics in the game were admired, as well as the design of levels made with love for the universe.Many details in the animation of the characters, finishing enemies, covering armor with blood and dirt are a direct delight.The sensation of blows and firing is handed over well, as well as work with the sounds of weapons is done great, but, unfortunately, the enemies are felt, sometimes like lips for damage, which destroys immersion in the role of the strongest soldiers of the emperor.

Honestly, it’s hard for me to say, because I do not have advanced iron, but on RTX 2070, Ryzen 5 3600, 16 GB of RAM with a frequency of 3200 MHz I received ~ 45 frames in saturated bloody battles on Full HD monitor with medium graphics settings and dlss includedIn balance.
In general, it suited me and played it, quite, normal, taking into account the general quality of the picture.

First of all, I want to take the work of servers here.Their work for me remains a mystery.In operations
With random people, I received a ping of European servers, which was quite happy, but passing the campaign with a friend that lives near me, I could get as much as 600, which cited me
In a stupor.So because of this, the sound path in the cats could lag behind.Most likely, this problem was solved, but I ran into her and I cannot but mention.

The pumping in operations, in my opinion, is tightened, because in addition to pumping the class, it is necessary to pump each type of weapon separately, which is exhausted, but the weapon is divided into 4 classes of rarity and you cannot so calmly go through the maximum difficulty having the first or second rarity in the equipment of the character.

Summarizing, I want to say that the game is definitely worth playing in it, even if you are not a fan of the Warhammer 40K universe.In my opinion, you can get a unique experience that is not comparable with other games, except that only a DOOM series of games comes to mind, but this is different a bit.",2024/11/28,ru
Mosse,1,64.8,https://steamcommunity.com/id/Mosse_198/,"For the emperor!
Courage and Honour!",2024/11/29,en
Deutéros,1,13.4,https://steamcommunity.com/profiles/76561198077313413/,Incredible 10/10,2024/11/26,en
The_Spartan,1,92.2,https://steamcommunity.com/id/EGO_TheSpartan/,"Before playing this game, I had to walk away in fear of Xenos, since they were swarming the streets. And I had to tolerate and see Fanatics and Heretics causing war in the outside world. After buying this game, my problems were solved and I could exterminate the Xenos and Purge the Heretic myself! What else could I ask for?

Seriously though, great gameplay. Things could be even better, if, for instance, some optimization was done. Right now, to purge the alien scum and save the Imperium of Man, you need tech that isn't available to many Battle Brothers. And it feels bad to go into battle naked like a Cadian... Sort of...

Still, it is probably the best Warhammer 40k game I have ever played. My biggest issues are the loading screens... In countless cases, we are faced with a loading screen after another loading screen, making us lose precious _TIME_! Someone should inform the Chaplain and perform the proper rites to cleanse this potential source of heresy!",2024/12/2,en
HELLYEEE,1,11.3,https://steamcommunity.com/profiles/76561198335124645/,For the emperor !!!,2024/11/30,bg
Godfather GER,1,12.8,https://steamcommunity.com/id/fgroeger/,TOP!!,2024/12/1,en
OrangeRyu,1,130,https://steamcommunity.com/id/CatsUpMyAss/,"Reviewing Space Marine 2? I can only spare 3 sentences. No more, no less.",2024/11/28,en
MLH,1,69.9,https://steamcommunity.com/id/mr_lord_hero/,"I draw inspiration from any topics about overcoming.Be it games or films about heroes.Those who, contrary to everything are ready to go to the end, this game is no exception.I respect devotion to my work and share the intentions of the protagonist.As for the graphics, and for me, graphics are important at least the plot, it is at a height.The gameplay is simple and understandable.I played in the first part of Space Marine, I pre -order and the second.I waited, I waited and did not regret it.Those who are interested in the W40K universe certainly take.Those who are not familiar with the W40K, but are looking for cooperative chubilovo to take it unequivocally.The narrative will be available even to neophytus, and then you will be pushed, inspired and will become part of this world.",2024/11/29,ru
esreichreises,1,4.8,https://steamcommunity.com/id/esreichreises/,"Product Received for Free

O the big soup was cooked!",2024/11/30,en
TheEntireGalacticEmpire,1,19.2,https://steamcommunity.com/profiles/76561198299046287/,Kill tyranids. Behead tyranids. Roundhouse kick a tyranid into the concrete. Slam dunk a tyranid into the trashcan. Crucify filthy tyranids. Defecate in a tyranids food. Launch tyranids into the Purple Sun. Stir fry tyranid in a wok. Toss tyranids into active volcanoes. Urinate on tyranid capillery towers. Judo throw tyranids into a wood chipper. Twist tyranid heads off. Report tyranids to the Inquisition. Karate chop styranids in half. Curb stomp pregnant tyranids. Trap tyranids in quicksand. Crush tyranids in the trash compactor. Liquefy tyranids in a vat of acid. EAT tyranids. Dissect tyranids. Exterminate tyranids with virus bombs. Stomp tyranid skulls with steel toed boots. Cremate tyranids in the oven. Lobotomize tyranids. Mandatory abortions for tyranids. Grind tyranid fetuses in the garbage disposal. Drown tyranids in fried chicken grease. Vaporize tyranids with the Deathstrike rocket battery. Kick old tyranids down the stairs. Feed tyranids to squigs. Slice tyranids with a power axe.,2024/11/30,en
Gvallior,1,16.6,https://steamcommunity.com/profiles/76561198049642504/,"Shtosh!I am not a wagon@#$%, but this game hit the heart.
The picture is juicy.
The plot is interesting.
Fights meat.

In general, I recommend a company for passing!
Coope is quite a good meat chopper.
PVP mode is simply here.",2024/12/2,ru
lycanroc,1,122.5,https://steamcommunity.com/id/workerfluff/,This is the best game ever!,2024/12/1,en
harlanovnik,1,11.3,https://steamcommunity.com/profiles/76561198800247994/,The emperor protects!,2024/11/29,bg
Rory,1,196.4,https://steamcommunity.com/profiles/76561198153189020/,"The game of the bomb, I do not regret the 5K spent on this masterpiece.
The game in the Angel of Death gives you a certain test.which you can pass if you have straight hands.
The company itself is a fire, you just run along the locations that were worked out as much as possible to the smallest details, I still remember how the commissioner raised the fighting spirit to his guys, the amazing Loka of the necrons, straight to the goosebumps, when he was on the approach and saw symbols and began to guess whatA huge ass was excavated by the Martian mother of their geniuses.And the scene with the flag ..... I literally smiled, how cool it was.
Operations in the game are also beautiful, especially if you go parallel to the plot, because all this is intertwined.The fighting brothers are thrown by interesting remarks that give a plus of wyb for those who rummage in the topic, and of course, the expanses reveal the character of spaceships and a bit of their life.
The developers are also handsome, in the subject they clearly understand the smallest details, and clearly watch what the players write about the game.

But there is always ♥♥♥♥♥♥ anyway.These are disadvantages.
So, let's start just with the fact that the game is very, very many whiners, because if there were few of them, then it is unlikely that the outfits were nervous recently out of just a couple of days.
It was really insulting, since at least some Chelenga appeared in the game because the game really experienced you and your brothers for strength because before that the game has become an Isi even on the existing Max, we literally ran out at 2 snoutsMisses with non -nuclear classes and guns, and when we saw a new difficulty ... It was cool, and the reward ... It was worth my brothers.And so we went through everything on new complexity pretty much, especially thanks to the Chaosites (I hate these creatures (but loving)), we are laughing as a kind part of the players cry and whine, which is too complicated and go unrealistic and they came to the game for Fun, and they came to the game for FunThis is not Fun at all, you can certainly say -“Put the moron of the difficulty lower than once.”, So they want to unlock everything in the game, they just don’t want to learn, the main thing is that they are given to the stupid fun, only these whiners are givenThey will not be able to know that joy when you go through this very stage of complexity and understand that now you yourself have actually become an angel of death.
Well done, too, well done, in the stupid they listened to these nonsense and naranfili the difficulty in the trash, it is very sad, of course, but now we and the brothers have passed the first days of the 5th difficulty will remember this and every time to say as old grandfathers, it used to be better.

Well, you can still say about PVP in this game, but I do not want to, since it is a rudimentary shit, we bend your fingers:
The balance has come out and smokes on the sidelines (thanks that at least the vanguard is subordinate)
Grenades are represented in 4 types opening along the pumping, but the most usable is shocking as: 1) control of a huge zone in the form of damage, which still does not lady the owner, meanwhile, the operation transfers greetings for such jokes 2) Blind literally until the end of your life 3) The fierce slowed down.In this one grenade, there is more meaning than in the others
The matchmaking of which is not, here you can still remember the balance because the weapon that opens with the rank humiliates in the trash, yes, yes Melta and plasma, I'm talking about you
Cards, what about cards?They are beautiful to horror, exactly like small and thanks to respowed per second, when I stood on an enemy home, I thought that I was fighting with a bunch of tyranids, not spaceport.And there are few cards
The close battle in the PVP shit for the one who was the first to hit, and the so -called parrying does not work, and even if he worked, then hello random ping in the team A and B.
Speaking of classes, a slight deviation from the humiliation of PVP in the game, there is a feeling that the game has normal classes, cool classes and an attack aircraft, here is the attack aircraft - this is the most hated creation of developers, it has humiliated it in this part, my friend almost cried.
There are many aspects for which you can still scold the game, but I will not, because playing this mode on serious droves, and even more so solo is unlikely to be.

Castomiz is straight a cool, if you do not take into account that the game has colors that are not stupidly displayed as they should, as an example, in the game there is no normal black in the game, then a half-black dull shit I refuse to take for a full-fledged black, a gold of a normal person recentlyOnly added, well, the symbolism is monstrously little, but it will be corrected with time, and in general - a bomb.

The result of sowing the seedlings
In the soul is not tea for whom I write this and why, and who will read it at all.
In general, the game went straight, the developers dispelled the myth that they were wow 40k and, in principle, probably according to Waha, they make shit, not games.I’m more sure that after even a few hundred hours of the spent in this game I will be pleased to return and cut into the minced meat of local cockroaches because how it is all done and animated directly leads me to children's joy, and of course there are models.
To everyone who read to the end of the condolences and as one YouTubert said: “As always thanks for the viewing, and as usual, happiness to you!”",2024/11/29,ru
André,1,44.2,https://steamcommunity.com/id/seal_of_insight/,"Like its predecessor, it brings the simplicity that were the X360 period action games.
Lots of action, rejagability and fun.For those who are sick of Warhammer, just like me, the game is great, not perfect, but it is a full plate.",2024/12/1,pt
ILYA-2715,0,63.8,https://steamcommunity.com/id/laatikosuomi2715/,"Well, ok, Titus made a storyline, not bad.But how is the cornet of PVP: whore corridor cards on which XYI implement a class, you run like a ram for the rest, if only they would not kill.If it was possible to set an assessment, the average, then put it, but no.We are waiting and hope for the ""level"" of the PVP of the first see.",2024/11/18,ru
[VS]Hänsel,1,35.3,https://steamcommunity.com/id/SweetDreamVS/,"The game is good and she has enough pluses, but very few missions.
If you are an amateur after the company endlessly sit in PVP mode, then this game is for you.",2024/11/30,ru
Raikiri,1,15.6,https://steamcommunity.com/id/2033/,Game in,2024/11/28,no
bananapkin,1,165.8,https://steamcommunity.com/id/bananapkin/,"40,000 years into the future and my teammates still grief me",2024/11/17,en
LongerLex,1,22.5,https://steamcommunity.com/id/XforJason/,This is the best action game on Vahe that we have today.But I want to believe that in the future we will get something better.,2024/12/1,ru
GoDReaper,1,39.8,https://steamcommunity.com/profiles/76561198052112344/,"Warhammer, monster horde, Space Marines, is clearly a Win Win.

For the Emperor !!!",2024/11/29,en
Creampuff Boy,0,77.6,https://steamcommunity.com/id/CreampuffBoy/,Every update there are notes mentioning that crashes have been reduced but honestly everytime it feels like they get worse. in the span of an hour I have crashed 5 times for no seemingly apparent reason. I love this game to death and am brand new to the 40k community but I haven't seen a game crashing like this since I have played Destiny 2.,2024/11/17,en
Adammaniaco,1,108.7,https://steamcommunity.com/profiles/76561198061793951/,"I preordered the 100-euro version after knowing that Saber had some ex-Bungie employees, and oh boy do I not regret it. Some of that classic Halo DNA must be in this game, because I wasn’t so hooked with and online PvE mode since the original Halo ODST firefight mode.

Without taking into account the excellent campaign mode (LEAD ME TO THE SLAUGHTER) and the PvP, I’ve already sink +100 hours playing Operations Mode in all difficulty levels. Each time you finish an operation, you get points, new armor, weapons, perks and more. With 6 classes and their distinct playstyles to level up, the amount of content included in the base game is insane, every post-match customization had me building different Space Marines of all aesthetics, colors, chapters and combinations imaginable.
Since I started playing, I went to my family’s house to retrieve my old 40k minis (Black Templars and Tyranids, very appropriate), read +5 novels (The End and the Death and the Ravenor trilogy), visited my local Games Workshop retail store (first time since I was 16), and purchased and started painting some new Black Templar units (the whole Primaris upgrade is new to me, the minis are quite bigger).

So yeah, this game is just that good, totally recommended if you want to re-enter or experience for the first time the grim dark gothic future W40K has to offer.",2024/12/2,en
saisan,1,81.7,https://steamcommunity.com/profiles/76561198968646179/,"""Burn the heretic! Kill the mutant! Purge the Unclean!""",2024/11/14,en
Noodle Master,1,388.5,https://steamcommunity.com/profiles/76561198015227194/,He serves,2024/11/30,en
No One,1,12.9,https://steamcommunity.com/id/christian9n/,Yeah I'm racist. I love racing games.,2024/11/28,en
s1ckpup,1,6.9,https://steamcommunity.com/id/s1ckpup/,"It's been years since the first Space Marine & I was super hyped when word came out that they were doing a sequel. After playing this game for a while, I must say. It doesn't disappoint. The levels are beautiful and the combat is on another level. Its full of blood and gore to the point you feel like you have to take a shower after playing ha-ha. Fantastic game hands down & a must buy for any Warhammer fan!",2024/12/1,en
saint_random,1,30.7,https://steamcommunity.com/profiles/76561198059194376/,Nice,2024/11/28,en
Maksilimon,1,70,https://steamcommunity.com/id/maksilimon/,"Captain Tity - I'm not Titia - no one Titia
Open the door - we are ultramarins",2024/11/28,ru
Мастер Сильвер,0,13.3,https://steamcommunity.com/profiles/76561198867313162/,"A very short main company, 6 missions.Maybe now in the game industry this is the norm?But for such a price, I want a plot, not an additional mission.",2024/11/19,ru
EvilApple,1,68.9,https://steamcommunity.com/id/KarloTheApple/,"I was given three seconds to recommend this game by Cpt. Acheran, so i will start wi-",2024/11/28,en
hodie,1,66.2,https://steamcommunity.com/id/h0die/,A worthy successor that will be even better with balance passes to multiplayer and the additional Operations content they have planned.,2024/11/29,en
Vinter,1,250.5,https://steamcommunity.com/id/Vinter70/,"Continuation of the best meat action from the games of the Wahrammer 40000 universe, now only Battlefield is not enough in the setting 40K.",2024/12/2,ru
I'm a melon,1,86.9,https://steamcommunity.com/id/dangomelon/,negative reviews = heresy,2024/12/1,en
Snoop,1,40.6,https://steamcommunity.com/id/hhhhhentai/,"Here we have a cap, a real macryazhets !!One went to the tyrant, even greeted the hand with one, so he now does not wash this hand.So, clean, lubricate, replace the bolts - and normal!",2024/12/1,ru
Lord_Whiskas,1,85.5,https://steamcommunity.com/profiles/76561198173178659/,I love Robaut Gilliman!,2024/12/1,ru
KILLY,1,3.6,https://steamcommunity.com/profiles/76561198286789167/,"In the future there are no jokes, only war.",2024/12/1,en
Facu Cage,1,31.2,https://steamcommunity.com/profiles/76561198127920972/,"Vitel Christmas Toné recipe:
1 whole peceto if the whole cow is possible
1 leek of Farfath (very important that it is fresh)
3 bunny buggs carrots
1 celery branch
1 onions
2 garlic cloves
5 parsley branches
Salt at ease (eye they don't want to have hypertension)
Bay leaves and pepper grains, at ease
Cold water, necessary quantity.

The sauce:
3 or 4 anchovies
1 tuna can
Cooking broth, necessary quantity
1 handful of capers and extra to decorate
1/2 Cup of mayonnaise
2 tablespoons of mustard
6 tablespoons of milk cream",2024/12/1,es
하루살이,1,13.8,https://steamcommunity.com/id/hjh09302/,"It's a dual sense, so the chain sword hand taste is killed.",2024/12/1,en
Hubitti,1,88.6,https://steamcommunity.com/id/Hubitti/,Recommended 5/5,2024/11/30,en
Ryu,1,48.2,https://steamcommunity.com/profiles/76561198001410259/,"Great to go game to dump some time with friends, the base is good the combat feels make you feel like a real Astartes.
If the developers keep supporting it it has the material to became an amazing game.",2024/11/30,en
Hunter X,1,8.6,https://steamcommunity.com/profiles/76561198253350227/,"I’ve never felt so manly before! Guys, I think we’ve found a cure for low testosterone!",2024/11/30,en
Manac0r,1,149.8,https://steamcommunity.com/id/Manac0r/,"So Perturabo walks in to the Dark Machanicus library and asks,
""Where are the books on Paranoia?""
To which the servator whispers,
""rrrright behind you...""

Oh yeah good game...",2024/11/30,en
DOSYARIK,1,121.9,https://steamcommunity.com/id/dosyarik/,For the emperor!,2024/11/30,bg
Soviet,1,9,https://steamcommunity.com/id/sovietunionsky/,I will soon buy figures and know ENT as Henry Cavill,2024/11/29,ru
Raijin_Loraine,1,43.2,https://steamcommunity.com/profiles/76561198148377761/,"As if the whole hype has passed, the games have come out, but I still go into the evening with pleasure in it to run a couple of tasks for maximum difficulties with brotherly.For the glory of the emperor, brothers!",2024/11/29,ru
(Don_Skyffidon),1,11.6,https://steamcommunity.com/profiles/76561198272675627/,Gamplei is advanced for the combine of the xenos disposal.,2024/11/29,ru
𝓢𝓮𝓻𝓬𝓱🥀,1,9.6,https://steamcommunity.com/id/Serch_Kalashnikov/,It will go.,2024/11/29,en
RONIN,1,44.8,https://steamcommunity.com/profiles/76561198097257733/,"Space Marine 2 is an engaging experience that manages to capture the imagination of those who, like me, are a neophyte in the Warhammer universe.It is not necessary to know the lore to the bottom to have a total immersion of this adventure: in fact, the game drags you into a dark and devastated world, where you can take on the role of a mighty space marine is an incredibly rewarding experience.

Pros:
Fluid and satisfying gameplay: fighting the hordes is satisfactory, with a mixed mix between body brutality and adrenaline shootings.The use of weapons and skills is very intuitive and does not require demanding mechanics.

Cooperative mode: playing with friends adds a note of greater fun and more strategy, perfect for dealing with the most demanding missions.

Promising post-launch support: with a community already passionate about the universe of Warhammer and/or newbies players who want to know this world, the improvement potential can be very high for future updates, DLC and additional content.
AGAINST:
Limited exploration and a few really immersive maps: personally, I think the game is often linear and you do not have the opportunity to freely explore the surrounding environment to discover secrets, additional details on the Lore or, more simply, unique objects to collect.As for the scenarios, however, I expected that some maps were more Creepy and treated to a Grimdark context.",2024/11/29,it
MartinWtff,1,11.8,https://steamcommunity.com/profiles/76561198988747737/,"The truth is that this game is spectacular, a worthy successor of the Space Marine 1",2024/11/29,es
Apokalipsa,1,71.6,https://steamcommunity.com/id/iamyourscrush/,"Product received for free

Love it!",2024/11/29,en
urbayn,1,4.1,https://steamcommunity.com/profiles/76561199056540260/,Shooting aliens in this game is so satisfying,2024/11/29,en
khoarangto,1,15.4,https://steamcommunity.com/profiles/76561198397154318/,Reject wokeness embrace masculinity,2024/11/29,en
Kyouko,1,22.9,https://steamcommunity.com/id/kyoukosaa/,old school best school,2024/11/29,en
MAKC_Ksin,1,20.2,https://steamcommunity.com/id/MakcKsin/,For the emperor!Goyda!,2024/11/28,bg
Battlehut,1,151,https://steamcommunity.com/profiles/76561198031933144/,"A rock solid game.
It is not characterized by the best story or the best gameplay.
But it is characterized by a very nice graphic.A lot is backdrop, but it is so beautiful and with love that it doesn't bother.
The biggest strength is clearly the fights in the co -op, here with your friends, countless enemies are a good feeling.

However, the content is limited, i.e. if the repeated play of the same maps does not bother you, you can have a good time in this game.If you like a somewhat slower Left4Dead.Clear recommendation",2024/11/28,de
HeroTurtle,1,5.5,https://steamcommunity.com/profiles/76561198007737219/,"What can I say I have the saying: ""A moment of inattentiveness leads to a life full of heresy"".As soon as the mission goes off, I will be fully stuck in the tunnel.

Gunplay Bock and fun for the eye are also enough.

Oh and the energy value is beautiful, it is fun to cut with Xenox.",2024/11/28,de
USSR|Sm ZeRoSH,1,101.6,https://steamcommunity.com/id/_zerosh_/,"He had been waiting for her from the moment of the announcement and the inconspes did what the players were waiting for the most part.
Thus, there should be games - go in, get high, relax, and for lovers of Challenge there are their own modes.
The plot is simple, but with its highlights for the connoisseurs of the wahi.
In general, like without looking",2024/11/28,ru
FTM,0,32.6,https://steamcommunity.com/profiles/76561198186664709/,"The level honestly says less pitiful, and the repetitiveness is full. I hope to make more differences",2024/11/28,no
Ice,1,281.8,https://steamcommunity.com/id/DontYouFockingDare/,BROTHER!,2024/11/28,en
KELEVRA,1,43.7,https://steamcommunity.com/id/46363137733472/,For the Emperor,2024/11/28,en
Yo soy Alpharius,1,76.7,https://steamcommunity.com/profiles/76561199097264271/,"The history of the game is very entertaining and if there are many references to its delivery after 2013, although you also have to play the Boltgun to understand what happens after the first installments, its operations extend a little more the campaign in parallel missions that occurAt the same time and the multiplayer is well even though it is a bit more lazy compared to the first install8 vs 8 but can improve this section in the future.

And remember this motto if you feel the game very heavy and crack it to all lungs ""they will be my best warriors, they will be men who will give everything for me. As clay I will model them and in the war ovens I will forge. They will have an iron determinationAnd some steel muscles.They will be the defenders of humanity.

""The emperor of humanity",2024/11/28,es
