Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
BluEdge,0,194.7,https://steamcommunity.com/profiles/76561198155191960/,"The Developers have zero respect for their player base, they treat us as test subjects not customers. What is this patch 4.0? Are you seriously punishing your player base for having fun and enjoying the game from before? Are trying to role-play a Greek God?

1. You stealth nerfed the dodge distance and invulnerability window, now my space marine felt like he is overweight and hasn't exercise in years. The distance traveled felt unnatural even to the naked eye, its like my character hit an invisible wall as he jumped. The fact that the Developers kept this from us is a big red flag.

2. The new teammate distance mechanic on ruthless and lethal has never been tested before release, you can tell they never take snipers into consideration at all, how can they play their role as range support if they cannot stay back and provide cover fire. And why implement this to ruthless, if you want to provide a challenge for the elites among us, this mechanic should only be in lethal difficult if ever. This is clearly Hubris on the Developers part, and the success of Space Marine 2 have gone to their head.

3. Your current Operation enemy director is not functioning as intended, enemy spawn rate is all over the place even on low difficult. 6 to 7 Majoris drowning a single level 1 to 3 player on Minimal is crazy (I have encounter this multiple times when joining a game). How are new players able to learn if they are getting hammered from the very beginning.

4. Enemies are still able to shoot at my feet and damage me through the elevator floor, imagine getting sniped from underneath the floor plate by a Tyranid 5 secs after the elevator has already left the previous floor. This has been an issue from day one, 4 patches in and still not fix. I do not wish to dodge around like an idiot in the elevator, so how about you fix this immersion breaking bug asap.

5. Lastly I am extremely disappointed with the cosmetic rewards for clearing all 7 missions on lethal. One helmet for all 6 classes? Why not one for each class, the design on that helmet took your team how long to make? An hour? Two? You could have move that damaged look to all of the relic helmets, one for each class, how lazy have you gotten, I have already purchase the season pass, unfortunately in this case, honestly i don't think I will be getting my money's worth if this is the amount of effort for such an achievement.

This review will not effect the current sales of this game, but keep this type of updates and lazy work going, and the next time i see a Saber Interactive game, I will pick any other developers who respects their player base to support.",2024/10/21,en
kai,1,22.7,https://steamcommunity.com/id/Kaii233/,"I will Leave the Cat here, So that Everybody Who Passes by CAN PET it and Give it a Thumbs Up and Awards
/>
| _ _ L
/ `Mi_x ノ
/|
/ヽ ﾉ
│ | | |
/ ￣ | | | |
| (￣ヽ＿_ヽ_)__)
\two",2024/10/25,en
Maki,1,38.2,https://steamcommunity.com/profiles/76561198007602689/,"I can confirm the game is awesome. My most anticipated game of the year, been waiting for it for more than 2 years.

P.S: The game has it,s bugs like crashes and matchmaking issues. But if you are persistent at it, the game will reward you in its own way.

For The Emperor Of Mankind! And for my old world/fantasy Warhammer bois... Praise Sigmar and The Empire! :)",2024/10/21,en
hilalex07,1,66.6,https://steamcommunity.com/profiles/76561198007874432/,"Fan of the universe since my adolescence, having done the first at the time, I expected a lot from the future (maybe too much elsewhere).

First, it's nice to find the universe in a big budget game.Indeed, since the setbacks of the last Dawn of War, the big productions were chilly.
On the other hand, there have been lots of games with small budgets or indeed which are nuggets.

Graphics level, it's really very beautiful.I don't have much to say more, the visual of the universe has nothing to prove.

On the technical side, it is really very greedy in processor resources, I had trouble at the start.
i5-8600k
7900XT
16GB RAM

Before the last patch, my i5 could no longer.I still observed the effectiveness of the game cache system, bravo the devs.Indeed, the more I played, the less I had performance problems.However, I had many crashes at some point by playing multi.

Gameplay level, it is a return in the years pre 2015. It will not suit everyone, but the recipe is effective.
There is the same spirit as the first, but well improved.I think of the executions that are enjoyable, dodge, parade, shot and reflex parade.Everything comes naturally.The arsenal is quite generous.

History level, it is in line with the first, epic, even really very epic at times.Good W40K, what!

Content level, we stay in modern games that make bets to hold or bring the players back over a year.So the basic content may seem moderately abundant.

The multi I only did the coop operations and frankly, it's really nice to play.
I think the game will last me for a few months, even the year, given the content announced.

For weak points.Having played the game since early access, I would say:

- Bugs are boring, we repeat: do not play at the exit.
- A repetitive aspect in the gameplay: if you don't like, go your way.
- The output of late patches and features, I think of the ultra-wide support.
- We want more.",2024/10/20,fr
CYYH,0,52.8,https://steamcommunity.com/profiles/76561198341761772/,"PVE does a balanced, humorous, a bomb gun without a shuttle, a small bug, a pile of shit in remote, and the melee is a pile of shit.",2024/11/7,zh-cn
Panda,1,14.9,https://steamcommunity.com/id/tendermiese21/,"Warhammer 40,000: Space Marine 2 were waiting for many like me.I watched trailers and also became a fanatic.The game looks and sounds majestic.The game takes place on three planets.And during the passage, the heroes will visit the swamps and jungle, in underground tunnels, among majestic buildings, in places of large battles.Sometimes, depending on the sides, you will freeze with delight!At the same time, thinking about the scale of all this, the developers did not forget about the smallest details of the environment.The atmosphere of this game is too divine!The plot part of the game delays, as well as operations that you perform in addition to the plot part are also worked out to shine.Each battle looks very epic.When the Tyranid Horde flies at you, you first think, Emae.And then you take out a chain sword and turn them into minced meat.Pulling is the very juice of this game.Every time I bastard from him.During the operation, you can choose a class and download it.I also consider a cool feature of this game.Managing a powerful space marineer is a pleasure.When the plot part of the game came to an end, I sat, unable to utter a word.Struck by what is happening on my screen.Thirsty for more.I hope that soon I will return to this gloomy and drawn world in order to continue the history of Captain Titus.Sewerly!The story should continue!By the way, after Wahi, I began to call everyone brother.I aggressively recommend buying!In the name of the emperor!",2024/11/5,ru
KenChi,1,13.1,https://steamcommunity.com/profiles/76561198086023489/,"Although the stand -alone plot is short but refined, the content of multiplayer games is insufficient, the bonus bonus of the war hammer IP is obvious, and the future will be updated in the future.",2024/11/3,zh-cn
Drew,1,158.6,https://steamcommunity.com/id/drug5x2/,The feeling of being one of the most powerful fighting forces of the WH40K universe seems to have been intentionally removed by some highly questionable balance decisions with this most recent patch. The developers are going down the same path as another group of devs of a different high profile and popular PVE game. If you are looking for your Space Marine power fantasy fix then this would not be it in its current state.,2024/10/18,en
Cheezyweiner69,1,114.9,https://steamcommunity.com/profiles/76561199071385627/,Nvm you guys did a complete 180 pretty swag 10/10,2024/10/19,en
Thrajnor,1,66.4,https://steamcommunity.com/profiles/76561198050953405/,"Great game, and developers really listen to players! Almost all the time, as Assault perks are s***fest, as they are bearly synergistic and not really what assault fantasy should be.",2024/10/18,en
**Pinku Neko** UWU,1,130.7,https://steamcommunity.com/profiles/76561198847653917/,Devs released a bad patch but addressed it appropriately- solid game and great space marine fantasy,2024/10/20,en
13outs,0,60.3,https://steamcommunity.com/profiles/76561198056433962/,"game is currently unplayable, stupid infinite black screen. good fun",2024/11/3,en
暖不得这长夜,0,120,https://steamcommunity.com/id/a1693758166/,"两个月就更新一把小逼滋水枪和皮肤傻逼军刀是每天今天这个员工妈妈死了大家陪去奔丧明天那个的妈妈死了也一起去奔丧是吧所以你mlgb的东西出的这么慢你mbThe slower the update, the more my mother dies",2024/11/12,zh-cn
Fiero,1,193.7,https://steamcommunity.com/profiles/76561198191073697/,"I’m frustrated, I got this game to purge Xenos and Heretics, but all I've done so far is fight Horus",2024/11/10,en
Nekone,0,93,https://steamcommunity.com/id/MortelY/,"Tyron:
1. Is the gunman your father?What I know is the launch of the spore acupuncture, and the Gaussian rays that are not known for the launch are not known.
2. At this time, I know the restore settings?It is indeed not the three cans. The roadside encounters three brainworms, and the fast and slow waves are as strong as a monster.
3. Which is the force that forced the sniper brother is coming to think of?When your mother was shot, it was also a speed change, right?
4. I wo n’t say that brother, you do n’t need to stick to your face.
Thousands:
1. Qianzi has always been disgusting. Forcing the cans is red light, saying a good melee interaction?
2. Rockets that like my N5 dual -terminal.
3. What is the laser gun in the hand of the rotten mortal, what is the buff?
Polying for canned body:
1. Is the TM burst launching the BB bullet? Strengthen your mother 10%. Originally 6 to 7, is it? Is this enhancement that allows me to shoot less?
2. What about the position of TM power sword decomposition?Cutting a force to force the dog to cut it, it's so humorous and have to take a knife.
3. My TM power hammer does not want to talk. Opening service is the jail. TMD is rare to patch a little bit, and I have to cut it again.How can there be a melee weapon of the game, which requires players to punish 4s at the same place. During the period, there is no injury reduction and no hegemony.A set of hammers that are struggling to fight hard, it is better to hit two rounds of hot melt and grenades in the 1s of others.",2024/10/25,zh-cn
Queen Cerulean,1,169.3,https://steamcommunity.com/id/anna_rae/,"Updating my review as promised. This game is an easy 10/10 for anyone who likes a healthy challenge, unique but fair (and rewarding) combat, and a fun class/perk system. Easy to spend hours on, especially when playing with friends. Such a well rounded game.

Devs addressed my review and the gripes most players had with the previous patch and made sincere improvements to game play with the latest patch which is more than I can say for the majority of newer games. Super happy to add this game back to my rotation. I know I will be playing this game for a long, long time to come.",2024/10/21,en
ElBrokaz98,0,16.6,https://steamcommunity.com/profiles/76561199268625571/,"Every update that comes out breaks the game further, when I got the game a week after launch it ran at a stable 90fps and had no trouble loading textures and never crashed. Since the last two patches the game crashes after completing 3/4 of any mission, has trouble loading textures and drops fps from 60 to 30 after being able to run at 90 stable.",2024/10/18,en
demstinson,0,160.3,https://steamcommunity.com/profiles/76561198360188289/,"Until they fix some major issues I'm done with this game. I'm convinced the game is single handedly being held up by the fact that it's a 40k game alone. If it were any other franchise it would have tanked day one. The game was already in a state that desperately needed changes and buffs, but instead they just nerfed the players to ♥♥♥♥. The coherency feature is just godawful and makes absolutely no sense in this game. Your forced to either stay with your ranged team mates on melee classes, or stay with your melee team mates on ranged classes. Forget about splitting up to more efficiently complete objectives or to flank enemies. Most classes have perk options that are obsolete and never worth taking. The game was advertised as a hack and slash type horde game, but the game punishes you for using a hack and slash style. The enemies are all reactive to you, so any time you start swinging your melee weapon or shooting, they are interrupting you with attacks, which you then need to dodge or parry, and while you're being swarmed in melee, there are 10 ranged gaunts and 5 majoris with devourers peppering down your armour, which you won't get back if you aren't within 5 feet from one of your team mates now, and then every 100 meters you travel you have to deal with an extremis encounter of some sort on top of all of that. The whole game is like a souls game fight, except with additional enemies. You make one mistake, you're downed. I thought this was Space Marines, not Space Guardsmen. Only 17% of the player base has actually completed an operations mission on ruthless, but somehow the devs think the game was ""too easy""? Be wary of all the positive reviews that don't actually go into any detail about gameplay. Most of them are just fan boys who were going to give this game a positive review regardless just because it's a 40k game with decent graphics.",2024/10/23,en
Imminent,0,193.9,https://steamcommunity.com/profiles/76561197995788952/,"Two thumbs down for patch 4.0, two thumbs down for Saber",2024/10/20,en
紫苑,0,177,https://steamcommunity.com/profiles/76561198100843659/,"I do n’t know what you think.Balance is not balanced. It is very simple to improve the use rate of other weapons. You give a blocking weapon a enhanced avoidance attribute, give the balance a perfect bomb anti/avoid short -term increase of damage, and push melee to add a point basis to melee weapons.Broken, not good?And your explosive shotgun, purely send clown, test the golden automatic bomb rifle without headshot damage 3, headshot 7, the heavy plasma is 296, are you human?Can your explosive shotgun a shuttle be killed?
Dress the garbage game early, update and update, the championship skin can not be dismantled, it is really worthless for the pre -order!",2024/10/18,zh-cn
강철허수아비,0,118.7,https://steamcommunity.com/profiles/76561198850092929/,They never learn,2024/10/18,en
ThorOdinSon84,0,35.1,https://steamcommunity.com/profiles/76561198001149330/,"Well, I'm not a streamer but rather the type of here and there a round.And now the same mistake is made at WH40K as with HD2.I can't understand just as little as my colleagues at work who only want to date chilly and are not hardcoregers.Here again only a small group is taken into account and not the large amount.",2024/10/19,de
HUNTER_KEEGAN,0,224.9,https://steamcommunity.com/profiles/76561198179207261/,"This is never what I want
I have never thought of launch a bad review bombing
We once stood together at the apex of 40K games
But you betrayed me!
Back to all our players!
You blindly modify the game value and lie to the players
Star Warrior 2 has only one chance to revive
If you don't catch it
Then let me complete
Let the war open
From Steam to a forum around the world
Let the topic boil!
Let the score fall!
Even if my last drop of blood flows
I also want to see Star Warrior 2 being liberated again
If I can't save it from your failure, saber
Then let Star -Player 2 burn!IntersectionIntersection",2024/10/18,zh-cn
风见幽绫,0,87.6,https://steamcommunity.com/profiles/76561198410588982/,"This is never what I want. I never thought of playing a bad review. We once wiped out the horrible Terren Zerg, but you betrayed us and betrayed all our combat brothers. You stole the power of the combat brothersAnd to strengthen the Termisan, Star Warrior 2 has only one chance to rise. If you do not seize it, let the angry players complete!Let the tide of bad reviews start!From the Steam store's comment area to the edge of EPIC, let the comment area boil!Let the praise rate fall!Even if every drop of blood from the fighting brothers, we have to see that Star Warrior is strong again!If we can't save it from your failure ... then let the praise rate burn!",2024/10/18,zh-cn
乌拉の帝国ypa,0,54.5,https://steamcommunity.com/profiles/76561198087173230/,"What are you not learning to learn arrow updates to weaken players?It ’s difficult to get N5. I’ m full of hitting the ground at the full level of N4. I did n’t look at the interstellar warrior. Have you ever played the game before the update?IntersectionIntersectionIntersectionIntersection
The last update was still a bit tired but I could play. Now what is your latest update?Is the Emperor Four -armed Emperor or Trusted the player like this?Intersection
No more nerf !!!!!!!!",2024/10/18,zh-cn
PFC Chips Dubbo,0,66.1,https://steamcommunity.com/profiles/76561198860631971/,"crashes randomly through missions so constantly wastes my time, long search times, devs nerfing ♥♥♥♥ in a power fantasy in stead of utilising the ♥♥♥♥♥♥♥ horde mechanics, nah lets just ♥♥♥♥ everyone instead 4/10.

im dropping the game if they dont fix these crashing issues",2024/10/20,en
chelovekvv,0,120.6,https://steamcommunity.com/profiles/76561197995634367/,"This is an amazing and wonderful game.It carries gameplay, plot and mechanics.
I extremely recommend it, because it gives the necessary that is required of the entertainment product.

BUT!

I put a negative review, because they got problems with the connection!There is no more strength to endure it.Breaks of connection with the server occur very often.Especially infuriates when you are thrown into the room almost at the end of the mission (session).As a result, lost progress and time.

Seibers, as if they had not taken out important lessons from the World War Z, there were the same problems at the start, and now it happens.
In short, their network code goes along.
It is already very high time to do something with this code.",2024/10/23,ru
艾历克斯,0,292.5,https://steamcommunity.com/profiles/76561199179101981/,"The production team of Shabi, don't look at what you are updated, you have to stick back to the shield. I will go back to kill the remote team is not in the team. Three specials at one time, Nima three Licats, three three of them, three three, three, three, three, three, three, three.Snake worms, three terminator, jump out two brain insects, and then have any weapons to play besides grenades and hot melt. Do you have so many explosive weapons?The launcher, melee is also a waste damage. It ’s all been repaired for a month and a half. I plan to go back to the arrow. Lao Tzu's final version pre -order is like eating shit.",2024/10/19,zh-cn
Kharnor,1,455.5,https://steamcommunity.com/profiles/76561197964880318/,They listened to the community and quickly fixed some major issues with a balance patch.,2024/10/18,en
☭ Tidebringer ☭,0,57.9,https://steamcommunity.com/profiles/76561198033317226/,Infinite black screen when starting mission. Currently unplayable.,2024/11/3,en
RomanianBastard,0,32,https://steamcommunity.com/profiles/76561198305184065/,Patch 4.0 is Helldivers 2 nerf mentality all over again,2024/10/18,en
SirSTIMsAlot,1,73.6,https://steamcommunity.com/profiles/76561198407725869/,"Was super fun, then they made unnecessary nerfs and implemented one of the worst mechanics (armor tethering) I’ve ever seen. Hope they fix it otherwise this games done for me.

Update: Changing to a positive rating. They fixed the issues and in a timely manner. Happy to say I'll be giving the game another go.",2024/10/18,en
SNOOPY,1,73,https://steamcommunity.com/id/vabjjjjjj/,"4.1 can only be said to be as more. If it is not for the discounts such as true love fans, although the game operation is not catastrophic, the work efficiency of Saber is not far from the ghost.The overall recommendation is not because of good quality, just because this is already the best game of this IP",2024/10/18,zh-cn
Highway_Crossing_Frog?,1,196.7,https://steamcommunity.com/profiles/76561197973470717/,"I'm not a Souls-like player and I usually gravitate towards the medium difficulty settings of a game. So when I tell you that I find this game highly satisfying for the challenge it provides, take that as you will.

There are 3 primary game modes:

1) Campaign. The campaign is fun, but rather short. The game itself is highly cinematic, so it feels HIGHLY cinematic in the best way. Recommended to play with friends, as the bots are fairly incompetent when you need them most (the most annoying enemies, the mini bosses, and the bosses). There is very little replayability here, as none of the unlocking or leveling mechanisms in the other parts of the game apply to the campaign and it's very linear. But there are some amazing moments that I will literally never forget, so I recommend playing it.

2) Operations. This is a PVE setting somewhat akin to L4D or Darktide that I find to be the meat and potatoes of the game. On the scale of a lifetime gamer who does not revel in the hardest games or bragging about how good I am at hard games, I found this game mode to be VERY challenging. Here more than anywhere else, you will be forced to play a certain way in order to thrive. That said, the feeling of accomplishment I get out of winning rounds at the highest difficulties is very good, and there are a ton of crunchy weapon leveling mechanisms and class perks to fine tune.

A recent patch was released with some amazing free content, but also with a significant difficulty spike that catered to a loud minority of players. More than a mere difficulty spike, it sought to increase difficulty by making the player less effective rather than making the enemy more dangerous (it did some of both to be fair). The result for me was that I almost quit the game. Fortunately, the devs listened to the community outcry and reversed many of the changes in record time. To me the game still has not fully been returned to its former state of perfect balance, but I'm optimistic for future patches. Class and weapon balance is severely lacking (only 2 classes have effective ranged defenses, making the other 4 classes highly ineffective against the Chaos faction, which is heavily focused on range attacks for example). Still, on the balance, all difficulties are beatable and this game mode is fun and rewarding. When I need to let off steam, there is little more satisfying than parrying, pummeling down, and executing a Tyranid warrior or Lictor.

3) PVP. I'm not a huge PVP guy but I've played a few hours of it. I found it rather simplistic. You will play as a space marine or chaos marine, at random. Strangely, the incredible depth of customization that is available to your space marines is NOT available to you if you happen to get assigned Chaos Marines. There is a separate leveling mechanic in PVP vs PVE, which felt dissatisfying to me when I gave it a try after 100 hours of PVE.

Overall, this is a great game with a lot of flaws, deeply satisfying and often frustrating. The devs really listen to the community, which, as long as they don't revert to catering to the self-titled ""hardcore"" minority, can only lead to more positive growth.

Maybe, if we're really really lucky, we'll even get to play as Terminators one day.",2024/10/21,en
mTzz',1,67.9,https://steamcommunity.com/profiles/76561198286249820/,"It's amazing how a game with such little narrative content can make up for a robust design and fun gameplay.As someone who recently plunged into this universe, the graphics are impressive and aimed at creating a chaotic atmosphere, as is the life of a Space Marine.

The campaign is short, but within the enough for the game proposal.With beginning, middle and end, it presents with memorable bases its characters.Its PVE is related to the campaign and stands out for being very challenging at higher levels.

Already the PVP, at least during the time I played, was a show apart.Extremely fun and no frills.All game modes are well done.

Perhaps the only negative point of this game is the lack of a soundtrack that made it even more unique in a pattern market.Definitely, Space Marine 2 is not here to please the pasta.Your only proposal is to be fun, and in this regard it is highly recommended.

Achievements/100%: Your 100% has nothing complicated, most will be farm.A highlight for the '' merciless '' achievement that can be the great hindrance to the compleitents in the future, over time it may be difficult to make the sequence of slaughtering PVP without dying.The achievement '' end with them '' it is recommended not to mark campaign enemies in operations mode (there is a possibility of not accounting for the enemy in Operations mode).As for the conquest of default 41k of enemies, there is a glitch in the very easy campaign to make this amount in a short time.

What is your life?My honor is my life.
What is your destination?My duty is my destiny.
What do you fear?My fear is to fail.
What is your reward?My salvation is my reward.
What is your craft?My craft is death.
What is your vote?My vote is eternal service.

Note presented after completing all current content of the game (until the date of this analysis).",2024/11/8,pt
Diegomono,1,39.2,https://steamcommunity.com/profiles/76561198083598437/,Titus you suck the peak,2024/10/21,en
Krieg Acerbus,1,212.1,https://steamcommunity.com/profiles/76561198092596232/,"Lethal difficulty was just fine, stop crying you f***ing losers and learn to play",2024/10/24,en
sekiro,0,11.7,https://steamcommunity.com/profiles/76561198828064315/,"This is never what I want. I never thought of playing a bad review. We once wiped out the horrible Terren Zerg, but you betrayed us and betrayed all our combat brothers. You stole the power of the combat brothersAnd to strengthen the Termisan, Star Warrior 2 has only one chance to rise. If you do not seize it, let the angry players complete!Let the tide of bad reviews start!From the Steam store's comment area to the edge of EPIC, let the comment area boil!Let the praise rate fall!Even if every drop of blood from the fighting brothers, we have to see that Star Warrior is strong again!If we can't save it from your failure ... then let the praise rate burn!
Let The Galaxy Burn!",2024/10/19,zh-cn
Chifuyu.,1,31,https://steamcommunity.com/id/chifuyusenpai/,"I have not yet tested but I was told that the emperor had listened to us.

Inshallah the god emperor",2024/10/21,fr
Cisco [LF],0,56.4,https://steamcommunity.com/id/szyks/,"Lore wize its a great 40K game and it was beutifully executed in visuals and stability, good microtransactions policy and great content yet to be released.

However, i dont feel like a space marine when i play it anymore. The weapons don't feel impactfull, melee feels like a gentle massage on most of the enemies and a smal group of the weakest ones is capable of taking you down very fast and easilly.

Moreover, Saber Interactive, repeating the same mistakes of Arrowhead on the Nerfdivers fiasco, listened to the sweaty try hard minority of the comunity, and just released an update bumping up even more the dificulty across the board, Making you feel more like a guardsman than an Astates.

Not the game i bought, not the power fantasy i wanted to play anymore.

UPDATE:
Recently i received an answer from the developer:
----------
Brother Numitor [developer]  @ 7:02pm
Hello Cisco,

Thank you for the comments on the game. The feedback from our battle brothers is always welcome, and used for future updates of the game, and this time it'll be no different.

Also, I'm glad to inform that patch 4.1 fixed the balancing of the weapons in the game.

Please keep the comments coming, brother!

The Emperor Protects.
----------

After this answer, I went back into the game, played one mission with each class, played the new mission and tested the new gun. My impression was that nothing about the game feel had changed.
My previous review / recommendation stands: Im not looking to play SPACE MARINE to feel weaker than a Helldiver, I feel more powerfull and have more fun playing Ogrin in Darktide.",2024/10/23,en
47,1,49,https://steamcommunity.com/id/fortayseven/,"This is from a co-op PVE perspective, if you are here for the single player, it's good, get the game.

Initially this is a good, fun game but the higher difficulties were incredibly difficult which made me simply not want to bother playing anymore. Matchmaking didn't seem to work most of the time and the bots literally did nothing and armor would only protect a single hit except from the most damaging attacks which could take more.

Patch 3.0 changed the armor to work like you would expect, an extended health bar, and vastly improved the bots and made them actually do something. The game was suddenly way easier on the highest difficulties and you could actually progress. Honestly bots were usually better than the players I got matched with.

Patch 4.0 doesn't list any bot AI changes, but they seem like they are back to doing nothing.

Patch 4.1 removed the horrible grouping mechanic so I'm changing my review back to recommended. The new new difficulty is still very challenging.",2024/10/18,en
Pilaus,0,282.8,https://steamcommunity.com/profiles/76561198331187326/,"Today, I saw Saber's kneeling update, which made me remind me of forgetting to step on. The difficulty in any value can be adapted, but you think about your ""Tight Formation 'baby bus mechanism except the iron triangle tactics, shields, shields, shields, shieldsWei, Special War/Pioneer in the field can fit the Tight Formation version well, but have you ever thought about the problem that the single occupation is directly in jail, and you can get out of the distance from the armor.It is a game of all occupations.The sales volume of Star Warrior 2 will be much more than wwz, and then you float?The lesson for the arrow to players is that manufacturers do not have the idea of ​​trying to teach players to play games, but also don't think about inventing some humorous mechanisms.No matter how good the later update is, the bad review will not be changed here",2024/10/24,zh-cn
Meow Baggins,0,43.3,https://steamcommunity.com/profiles/76561198820535103/,"Prior to the recent patch this was a real blast and just right in my view, adding a new difficulty would have been fine for the tryhards but what has happened here has completely ruined the enjoyment of the game.

Things that were good fun have been nerfed into the ground and the weapons and classes that were crap have remained crap.

This is going the same way that Helldivers did, i don't understand why devs do this and fail to learn from the mistakes that other titles make.

This is being parked until they sort it out and stop pandering to the sweaty 1% who don't live in the real world and have infinite leisure time. Such a shame, gone the exact same way as Helldivers 2.",2024/10/19,en
suna.suna,0,129.3,https://steamcommunity.com/profiles/76561199008451108/,You can't play games because of server abnormalities in online play.I'm disappointed with this in a high game.,2024/11/1,ja
pterych,1,70.5,https://steamcommunity.com/profiles/76561199491536319/,10 out of 10 tyranids melted from Melta Pushka,2024/10/22,ru
KOZMOZ,1,77.8,https://steamcommunity.com/profiles/76561198255259646/,"I have never been so much interested in Lor Varhammer, but after the game I was dragged there like in a black hole.
The emperor protects.
Kadia is worth it.
And you must check this:
YouTube ™ Video: Hmmids - Cadian Blood / Cadian blood (Full Version)",2024/10/31,ru
Defiar,1,140.3,https://steamcommunity.com/profiles/76561198811631912/,"The game is excellent, starting from graphics and ending with the plot component, it is a pity that a very short company, but this is not at all critical ... Cooperative regime smoothes everything, especially taking into account various customizations",2024/10/26,ru
Pignalor3,1,7.2,https://steamcommunity.com/profiles/76561198013654316/,"In addition to the visual pleasure that the graphic sector gives, the gameplay manages to vent how and satisfy like few other games of its kind.highly recommended",2024/11/10,it
Remilia·Scarlet,0,89.7,https://steamcommunity.com/profiles/76561198371260802/,"This is never what I want. I never thought of playing a bad review. We once wiped out the horrible Terren Zerg, but you betrayed us and betrayed all our combat brothers. You stole the power of the combat brothersAnd strengthening the Termisan, Star Warrior 2 has only one chance to rise. If you do not seize it, let the angry players complete!Let the tide of bad reviews start!From the Steam store's comment area to the edge of EPIC, let the comment area boil!Let the praise rate fall!Even if every drop of blood from the fighting brothers, we have to see that Star Warrior is strong again!If we can't save it from your failure ... then let the praise rate burn!",2024/10/25,zh-cn
Xeresbos,1,58.5,https://steamcommunity.com/id/xeresbos/,"Although the story remains a bit passive (actually there are very good things in terms of lore, I'm talking about repeating itself in gameplay), the multiplayer feature is really enjoyable.I remember that developers are also eager to bring new content, and there are even a road maps to the end of 2025.

I don't know if the PlayStation 3 game I played as a kid, the co-op mode gives me amazing pleasure.The diversification with 9 different classes is also great.

I recommend.
For the emperor!",2024/11/12,tr
我是米其林三星主厨，我来选择今天的餐品,0,185.7,https://steamcommunity.com/id/19831561279/,"Tribute to the combat brothers and game designer Saber
The update and optimization of the game should not bring players a better experience code?Why is the game update more stuck and unstable than before.There are some settings that make me unbearable.
In the first point, level 4, and fifth level difficulties, why must I leave all the players and walk together. I am obviously the Star Warrior 2, not the three -person trio of the war hammer version.Many weapons and skills mechanisms must open their distance with teammates in the battle and provide cross -firepower.For example: the plasma weapons of the special warriors and the laser of sniper.The huge body shape of Star Warriors can easily stop teammates' gun lines.There is also the jumping backpack of the assault soldiers. His professional positioning must go to the back of the enemy to strike the key target. Once you get out of the team, you lose the bonus.I am very fortunate that you did not turn on your friendly injury mode.

The second point, weapon problems, the main weapons of various shotguns are obviously so weak, and few players will choose it as a combat weapon, but instead as entertainment firearms.This is not loyal.My magazines are empty.What is the significance of this weapon, paying tribute to tradition should exist.It is hoped that the designer can consider my proposal carefully and strengthen the explosive weapons. Don't be so useless.

Third, you still have to talk about the stability of the server. It may trigger a drop or collapse in one or two hours.The victory that was about to get into the instantly turned into a bubble, as the only last monk in the team's hope in the team.Directly lead to the failure of the battle.Everyone is not a sage who is in the heart, and the sky is not shocked.Are you testing the player's blood pressure?Summary in one sentence: disgusting!Too disgusting!IntersectionIntersection

The fourth point, the designers and the game production team, don't try to teach all players to play games, will you really play the game you made?The last dead PVE game team was called Jelldivers2.He pulled all the players a big shit, and the body that has been sprayed now has no complexion, and changed back to the previous settings (honest).Do you want to re -engraving its failure, I would like to call it Wolong and Phoenix.

Finally, I will give you a word: ""You clearly want to make the game better, why do you make such a bad update."" I sincerely hope that the production team can see the Star Warrior 2 better.come on!IntersectionIntersection

A loyal fighting monk",2024/10/18,zh-cn
𝔅𝔞𝔩𝔩𝔞𝔰,1,187.1,https://steamcommunity.com/profiles/76561198070357860/,"Space Marine 2 is an outstanding game that not only meets expectations, but also surpasses them.This is an exciting action from a third person, an epic history and a technical achievement that sets a new bar for the games of Warhammer 40,000.If you are a fan of the universe or simply looking for a first -class action, Space Marine 2 is an obligatory game.",2024/11/8,ru
Malikir,0,35.9,https://steamcommunity.com/profiles/76561198155345963/,"It's hard to say whether or not I want to recommend this game or not, on one hand I have immensely enjoyed the beautiful visuals, well crafted atmosphere, funny Easter eggs, but on the other hand the campaign was relatively bare bones and nothing to write home about, with supporting characters being easily forgettable, and repetitive game play that is limited by the nature of subject matter. Bolt weapons feel wimpy, with most basic enemies beyond humans taking more shots than is fun, and you as a space marine feeling rather wimpy as well.

The multiplayer aspect is fun, but pretty much every single mission is identical to the last, on maps that look identical 90% of the time. For the price point I wouldn't say its worth it. Maybe when its $30-40 id say 100% go for it, or after a few more major content drops.",2024/11/7,en
Paracelsus,0,38.7,https://steamcommunity.com/profiles/76561198148337829/,"The player's player was more uncomfortable than the mother -in -law who killed the balance group, and eventually took the old way to the arrow.
The wife of the balance group felt that his chicken was too good than others, so he cut ten centimeters;
After eating the dinner, I found that I was still hungry. It turned out that the three people leaned together to restore the hunger value;
The balance group decides to impose heavy taxes on the poor, because ""higher difficulty will naturally have lower shields"";
The balance group feels that breathing can get the oxygen too strong, and it can be given to such powerful skills until the age of 23.
Small.",2024/10/18,zh-cn
KaizoAppleseed,1,44.5,https://steamcommunity.com/id/cokeandsauerkraut/,"Patch 4.0's atrocious additions have been for the most part been reverted with Patch 4.1. The addition of a PTB was an excellent decision on Saber's part.

Space Marine 2 is back to being a fun game (for now).

""The stain of suspicion never completely fades. I will be watching you.""
- Leandros",2024/10/19,en
