Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
Chudokit,0,3.1,https://steamcommunity.com/profiles/76561198118334245/,"Developed by russian, but even withot that it is too clunky to be decent",2024/9/13,en
cookie00108,0,25.5,https://steamcommunity.com/profiles/76561198341519281/,"Would not recommend it, AT THIS TIME. Campaign story writing is amazing, 10/10. But gameplay? solid 6/10. Feels very slow and clunky. Sort of how i imagine fighting in a giant metal suit of armour would actually be. You might be a tank but you're a slow tank with very delayed mobility. You can roll, but enjoy the 4 business days before it works. Furthermore, 8 hours in 2024 to beat a campaign? Felt very rushed. Six Operations that tie in to the campaign, but that's it. Same 6 missions no change at all just rerun the 6 missions. Pvp? Sure, again clunky but gun play feels good. But the disconnects every few games and the hackers on day 1 make that a moot point. More so, there's 3 game modes with a couple maps. It gets very repetitive very fast. Definitely not enough content to be a triple A game with triple A pricing.",2024/9/15,en
Lobis,1,61.9,https://steamcommunity.com/profiles/76561199426299860/,"It works quite well on Steam Deck!
Minimizing video quality goes more or less than 30 fps with a downturn.
If you are not very tyquisiquis and it is your only way to play it in Deck, it is a very good option.",2024/9/15,es
Constantine☦,1,183.3,https://steamcommunity.com/profiles/76561198020762641/,"Well ... I will be brief.I have not experienced such emotions from the game for a long time and to want to play in PVP and PVU after passing.All Vakhodes and those who are at least a little acquainted with the Universe, I recommend unequivocally and not only!Our developers are handsome.Everyone would have shook a hand.",2024/9/17,ru
Pylyp_Orlyk,0,356.2,https://steamcommunity.com/profiles/76561198074282720/,"1. This is definitely one of the best games of 2024.The developers have succeeded:
- quality graphics;
- meaningful dialogues;
- thoroughly thoughtful plot;
- an atmosphere created that envelops and immerses it in an epic environment;
- feeling of danger and reality (you are not indifferent);
- one of the best Ukrainianization in 2024 (except for information that is not duplicated by subtitles).Therefore, only English voice is available to Ukrainians.I do not use Russian, then for slaves.
2. But ... But all the pleasure dies when you go to network operations - balance is absent, very few ammunition, enemies are very powerful and their large number.
3. In PVP mode, players are killed everywhere.
Settings and balance of paragraphs 2, 3 - made under@p@s.It is almost unrealistic to pass even at minimal complexity.The story company is the best thing that is in this game.But only 11 hours are enough to pass it.Considering all of the above: whether it costs such money.
Its ""red price"" on the market day - 500 UAH.",2024/9/13,uk
Teshkomije,1,68.1,https://steamcommunity.com/id/Teshkomije/,"As a long-time fan of the Warhammer 40K universe and someone who enjoyed the original Space Marine, Space Marine 2 has completely blown me away!

From the moment I stepped into the boots of Captain Titus once again, I was hooked. The combat is absolutely brutal in all the best ways. Whether you're smashing through hordes of Tyranids with a chainsword or mowing them down with bolter fire, the action is fast, fluid, and incredibly satisfying. The melee and ranged combat balance feels perfect, and pulling off those savage executions never gets old.

The visuals are a massive leap forward compared to the first game. The environments are gritty and detailed, really capturing the grimdark essence of the 40K universe. Whether you’re fighting in ruined cityscapes or alien-infested hives, it all looks stunning and immersive.

One of the biggest highlights for me is the coop multiplayer. Playing with friends and unleashing the wrath of the Emperor as a team is an absolute blast. The teamwork and coordination required to survive against the swarms of enemies really elevates the experience, making it feel like you’re part of a true Space Marine squad.

Graphics 9/10
Gameplay 9/10
Performance 7/10
Both PVP and Operations are fun addition.

If you’re a fan of Warhammer 40K, third-person action games, or just love co-op gameplay, Space Marine 2 is a must-play. It’s everything you want from a sequel and then some. For the Emperor!",2024/9/15,en
Frantik,1,12.1,https://steamcommunity.com/id/DarkFrantik/,"A pleasant, even sentimental journey to the PS360 era, when most of the action games focused on a single player was free of unnecessary quirks and tons of distractions.In such a spirit, in combination with a modern setting, a Space Marine 2 was created.

From the first moments in the campaign you can feel that the game knows what he wants to be and offers it exactly.The fight is fleshy and honey, and at the same time simple but not coarse and is satisfactory.Even the development of the character does not distract our attention, and the finders are residual (audiologies, which, moreover, are easy to overlook).

Positive impressions are complemented by a well -dedicated, heavy atmosphere of Warhammer 40K and sometimes a noticeably monumental scale of events, whose feeling is also significantly helped by clouds of opponents, sometimes consisting of hundreds of individuals who can create ""live towers"" in the image of those from World War Z.

Gameplay, Gears fans will feel here at home, because with the exception of hiding behind the shields, they will get everything they liked the series from Microsoft.The protagonist and other space marines are the right gigachades, although they can feel their fanaticism here more than testosterone.
On the minus SM2, in turn, there is a smaller variety of gameplay.We run, shoot, chop or break or dodge - only so much, not counting two quite short moments when we get a jetpack that allows temporary rising into the air.It is a pity that you would even ask for some sights on the board of combat machines, which we see the whole fan during the story.

When shooting and chopping to the glory of the Emperor, you immediately feel that we are powerful.Smaller enemies explode like sacks with a wound, those slightly bigger quickly recognize our superiority, letting themselves be cut into pieces - we have a system of executions similar to that of modern dooms - a properly softened adversary catches Stuna and for a while is susceptible to an effective finisher that renews usSomething like armor or maybe more strength field.Interestingly, the same does not apply to the health belt - here we are addicted to finding first aid kits, which are quite few.
8-10h, which should be devoted to completing the single, can be extended with co-optic missions for about 30-45 minutes each.They are strongly related to feature events and, although various Unlocks are present there, they do not give the impression of a gaas shell.There is also a PvP mode, but I don't have much to say about it.It is a pity that the premiere lacked Horda mode.It is to be added there

Solid 8/10 and recommended from me, for everyone who longed for spectacular action and fleshy shooting.Even without knowing the WH 40K universe, you can play here without a problem (I only know so much that there are space marines who have God-Iperator and fight heresy and probably all other breeds of the universe, orcs or tyrandas).But it should be noted that Space Marine 2, just like the first part, does not explain anything from the world presented to us, leaving everything in our curiosity and ... I even feel encouraged to explore Lore.",2024/9/19,pl
lovelyz,0,34.7,https://steamcommunity.com/profiles/76561198973491882/,"40K fans can enter the battle hammer, the scene is very good, and the CG after the field is also very shocking. It is in line with the imagination of the battle hammer 40K battle scene.
Non -war hammer 40K fans are cautious, fighting is actually average, ordinary standards.It is not a brainless and refreshing shooting game, you need to understand and operate.The balance between weapons and careers is not good, and some weapons and occupations are too weak.
At the same time, the main problem is that the current volume is not in line with pricing. PVE is about 5 main line battles and 6 copies. The brush is a bit boring in the later period, and the repeatability is too high. There are three pictures of the three modes of PVP.The server problem still exists, but it is much better than before the service.
(The above is my evaluation before October 17th)
*****************************************************************************************
It is difficult to update, the more updated the optimization, the worse, so it will weaken the performance of the player. The N5 adversely stickers backwriting mechanism is used.It belongs to yes, and I can’t see the sincerity of the official long -term operation, so speechless",2024/9/18,zh-cn
Revilationz,0,50.7,https://steamcommunity.com/profiles/76561198168689556/,"This game is amazing..... Well it could be if it didnt have the issues it currently suffers.

My main gripes with this game are the connection Issues - Stuck at loading screens(joining friends or matches), Matchmaking not finding players. Just server connection altogether. I can play maybe one game then the matchmaking breaks for me and wont find anyone else then I inevitably lose connection to the server. This is HIGHLY annoying and one of many reasons that I cannot recommend getting/playing this game right now. I have had crashes multiple times (other friends had full PC crashes with a brand new PC) Mine was only the application that crashed. Also multiplayer party size being cut from 5 to 3 was a low blow and for what? Like WHY?

I want to love this game but in its current state I cant and it really sucks because this if a very fun game (when it works properly)",2024/9/16,en
KaZemPo / Elandrane,1,31.4,https://steamcommunity.com/profiles/76561198022386990/,"After a few tens of hours I can estimate the right to give the most objective as possible.

Yes the game is good, very good.

The campaign is beautiful, the environments neat and offers a good entertaining moment with epic sides (the end is monstrous) ... and a good learning of different weapons and skills.Well it's not a scenario in subtlety but it is Warhammer, do not mess around, we are there to shatter;)
The coop missions are really nice, the cards and the mechanisms are very different from each other and the difficulty is very interesting.Obviously with vocal friends it is much more pleasant.
Negative point, however, 3 in coop is a little light ... or not having many friends: D

No PvP reviews I don't do it.

In any case, it is shaking a lot, it also sweats in front of the huge waves of enemies and we have a good pleasant and epic time.",2024/9/19,fr
SobrinhoCDG,1,59.6,https://steamcommunity.com/id/RonnieLessa/,"We do not know what our chances of survival are, so we fight as if they were zero. We do not know what we are facing, so we fight as if it was the dark gods themselves. No one will remember us now and we may never be buried beneath Titan, so we will build our own memorial here. The Chapter might lose us and the Imperium might never know we existed, but the Enemy — the Enemy will know. The Enemy will remember. We will hurt it so badly that it will never forget us until the stars burn out and the Emperor vanquishes it at the end of time. When Chaos is dying, its last thought will be of us. That is our memorial — carved into the heart of Chaos. We cannot lose, Grey Knights. We have already won.",2024/9/15,en
Miracle ✔,1,11.1,https://steamcommunity.com/id/varko87/,"This is perhaps
THE BEST
Working on the Warhammer 40k over the past decades.",2024/9/16,ru
Karl William,1,33.8,https://steamcommunity.com/id/laslt/,"The atmosphere of the game and the description of the plot are very in place ... The protagonist's portrayal into the wooden three -pointer ... Each frame is extremely reflecting the cruelty of the planet war, the fearlessness of the Empire Star Army, and the courage of extreme soldiers ...This is a very narrative linear movie game. While you are playing, you can see the changes and tenacity of human nature in various environments and the tenacity of will ... and the tenaciousness and tenacity and tenacity under the temptation of chaos.Tough ...

The most shaken is that after countless bloody horror, the Star Army, which is still stubborn on the front battlefield ... Although the equipment in the hands cannot be compared with the battle regiment ...

The level of the battle can make people feel ""loyal"" ...",2024/9/15,zh-cn
Yujiro,1,4.3,https://steamcommunity.com/profiles/76561197999453351/,"Finally a game, were men can be men. No enforced world views or anything like that. Playing this feels like balm for my soul, after all that time.",2024/9/18,en
Majister,0,47.6,https://steamcommunity.com/id/TheRealMajister/,"Game is the embodiment of too much hype

Cons
-Comes out with DLC already being advertised
-Poor servers that lag (even during single player)
-Single player story is around 8h on hardest difficulty
-PvP mode is bare bones with painfully slow progression that locks any real customisation with high levels (not to mention you can only customise your look half the time as you're forced to wear heretic armour during half the matches which you can't customise)
-Loading screens on loading screens on loading screens (You might think I'm exaggerating to emphasise but you will have to do a loading screen to go into another loading screen for all multiplayer modes)

Pros
-Looks cool, visuals are really nice
-Its warhammer 40k

Do not buy on full price wait for a sale.

I personally do not understand why they haven't fleshed things out and opted for purchasable cosmetic route rather than half releasing the game with a DLC promised on launch.

If anyone is willing to buy cosmetics its warhammer 40k fans.",2024/9/15,en
Jormungandr,0,56.3,https://steamcommunity.com/profiles/76561198360142423/,"This update is still disappointing

On October 17th, the update further reflected the ignorance and arrogance of the production team. Obviously there are the previous cases of HD2 and coin arrows next door.The damage, the player's heart -minded bombs are strengthened, it is far away
Brother Flower 400 Buy your game to see the war hammer TPS to revive the glory. If you want to be a high leader Van Dir II, then the only one waiting for you is the fair and impartial evaluation of countless emperors.ruling
For the emperor and his termra",2024/9/15,zh-cn
Mustafa Kadir,1,15.2,https://steamcommunity.com/id/mustafakadir/,"Product Receive for Free

Warhammer 40K Space Marine 2 Turkish Review: Action full of action!
I'm here with the Warhammer 40000 Space Marine 2 review video, good looking!
Youtube ™ Video: Game where action is blood and flows: Warhammer 40K Space Marine 2!
Views: 6,325",2024/9/20,en
DreXav,1,178.8,https://steamcommunity.com/id/drexav/,"One of most climatic WH40K games to date, the maps are gorgeous and the attention to detail is immense.
You can really immerse yourself in the gargantuan scale of Imperial architecture and brutalism of the game universe, all those character interactions and background behaviours are very true to the lore.

Campaign is really well written and very fun with companions.

Coop PVE Operations are bread and butter of the game that deliver a heroic struggle experience, there is quite a large variety of weapons and playstyles that one can achieve from customization.
Just screw meltas. :)

I have yet to go full out in PVP but seems decent, just matchmaking needs to be improved (i.e. so you don't have total team level difference of 25 vs 60).",2024/9/17,en
翻斗花园雌小鬼刷子,1,10.6,https://steamcommunity.com/profiles/76561198407834188/,"The invincible single -person plot performance effect, do you want to be the sharp sword of the emperor and the strongest shield, quickly buy
Of course, the online model immediately allows you to experience the darkness of the war hammer universe, falling infinitely, unlimited death, super Terren Zerg.",2024/9/22,zh-cn
Flint.Stone,0,11.2,https://steamcommunity.com/profiles/76561198028769630/,"Product Refunded

It's cool, it's not completely cool.

The refreshing part is the picture, which is enough for the 40K world to feed IP fans.

There is no completely cool part is the kernel of the gameplay. I strongly doubt whether the developer has some special XP, which causes them to make the following game characteristics:

1. I like to watch others fight and fight pistols myself.Well, everyone sees that I have made the main battle tank and fearless model, but sorry, players can only watch them firing and watch the large troops fight.When you turn your turn, I will give you a dozen bugs to practice the marksmanship for you. As for the tide and tank cannons in the distance, it is just a background board.

2. Is it orgasm?Give me back!Although there were only a dozen bugs who practiced my hands at a time, one said that the execution mechanism was still very cool, especially when I operated in the first level of the people in the chaos.At this time, my adrenaline broke out, and the human nore was combined. While shouting, ""Who else?!"" Looking for the next target blood sacrifice emperor, you can wait for me to be a long -press E key to turn on the black screen reading door., Or a elevator for ten seconds to raise the E key.The damn rhythm control, like the teacher in the film just shouted Ya Shi butterfly, the male lead really stopped the trousers away.

It's cool, it's not completely cool.In view of the emperor or Lu Xun said that loyalty is not absolutely unfaithful, I give this bad review.",2024/9/13,zh-cn
SirJUDESS.,1,40,https://steamcommunity.com/id/SirJUDESS/,"""Get up, Tharius!"" Titus shouted.
""My leg is gone, brother."" said Tharius calmly while shooting enemies and been dragged away by his friend.

40k/10, would take revenge for Tharius' leg",2024/9/18,en
nicot2k,0,293.8,https://steamcommunity.com/id/nicot2k/,I cannot recommend the game while the servers are too unstable to even play.,2024/9/17,en
Natural_Effects,0,63.2,https://steamcommunity.com/profiles/76561198098036464/,"I was just playing a match that I hosted with two bots. Halfway through the mission a random player joins my lobby and moments later goes AFK before a checkpoint. ""No big deal"" I think after a minute of waiting ""it's my lobby, I'll just vote to kick him and since it's just the two of us the vote will immediately pass"". Nope, the game had given THEM ownership of the lobby I started and played half a mission in before they even showed up. I was literally a guest in a lobby I had started, a hostage to a host that had joined 15 minutes into the mission. Infuriating is the closest word I have for it that won't get profanity filtered.",2024/9/17,en
Chiefs,1,162,https://steamcommunity.com/profiles/76561198005674311/,"A quick but effective campaign in this what offers without taking any risks but everything in control.It is damn beautiful and we like each other from time to time to enjoy the quality of the landscape between two chainsaw sword strokes.

Once the campaign is swallowed up we end up with two game modes at our disposal.Having only played the PVE part, I would only limit myself to it.

It is very complete, you can very quickly find yourself sucked in the spiral to chain part on part to improve your class of Space Marine.To see in the long term, however, because the gameplay loop is still very repetitive and I am not sure that increasing only the number of mission is enough to maintain the interest of the title.",2024/9/16,fr
发生甚么事了,1,32.6,https://steamcommunity.com/profiles/76561199052205799/,"The main line veteran is difficult+pve is normal and difficult to play for almost 30 hours. Among them, the hot -melt weapon took 20 hours. The weapon strength really poured",2024/9/14,zh-cn
KJAM,1,12.2,https://steamcommunity.com/profiles/76561198439367152/,"Fighting, cool!
However, the plot of the battle mode is too short. You can complete all the battles in 12 hours, and if you do n’t understand the world view of the war hammer, you really feel that the plot is not interesting.",2024/9/19,zh-cn
Johnny Boy,1,64.3,https://steamcommunity.com/id/Igotaaddiction/,"Luv me empra
Luv me Primaric
Luv me chapter
'ate traitors
'ate orks (not racist, I just don't like them)
'ate heretics
simple as",2024/9/21,en
Torin,1,20.3,https://steamcommunity.com/profiles/76561198137551535/,"⠀⠀⠀⠀⠀⠀⠀⢀⠨⠭⢭⣭⢭⡥⠭⠕⡀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⣀⠄⠂⠉⢷⣠⣼⡛⣘⣷⣀⡶⠉⠐⠠⡀⠀⠀⠀⠀⠀
⠀⠀⠀⢀⠬⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢧⡀⠀⠀⠀
⠀⠀⢀⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⡀⠀⠀
⠀⠀⡌⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢱⠀⠀
⠀⠀⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⠀⠀
⡔⠊⡀⠀⢰⡤⠄⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⠠⠤⡆⠀⢈⠐⢢
⡇⠀⢇⣀⠀⠈⢆⠀⠈⠁⠒⡠⠤⠤⢄⠒⠈⠁⠀⡠⠁⢃⣄⡸⠀⢸
⠃⠀⡆⠀⠀⠀⠄⠈⠐⠒⠈⠀⡤⢤⠀⠁⠒⠂⢁⠠⠂⠀⠀⢱⠀⠸
⠀⢀⣗⣲⢷⠀⠀⠀⠉⢀⡂⣤⡒⣒⣄⠠⡄⠉⠀⠀⠀⡶⣖⡺⡀⠈
⡀⡁⡏⣇⢿⠀⠈⠀⠰⢁⢷⡇⡷⣿⢸⡷⡈⠆⠀⠁⠀⡿⣿⢿⠈⢀
⠘⠧⡧⠴⣸⠀⠂⠀⡎⣇⡞⡏⣇⣼⢹⢲⢱⢓⠀⠀⠀⣇⠦⢼⠰⠂
⠀⠈⢏⡔⠈⠀⢏⢿⠁⢿⡇⣇⡿⣿⣼⢸⣿⠈⡝⠙⠐⠁⢪⡚⠁⠀
⠀⠀⠀⠑⠚⠀⠒⠙⠦⠜⠷⣏⣃⣛⣹⠾⠣⠴⠋⠒⠀⠐⠊⠀⠀",2024/9/17,unknown
Euphoria,1,20.6,https://steamcommunity.com/id/XVIIIIIIVX/,"Just an overall great game, the finishers are well made, the mechanics are well implemented, it provides a great power fantasy for any warhammer fan or a newcomer. only downsides are the stutters and lags which can be extremely annoying

(updated review)
game improved alot and added lots of stuff in it which is fun
and the game getting a mod support even better",2024/9/24,en
Fresko,1,49.4,https://steamcommunity.com/profiles/76561198358968969/,"What is your duty?
Serve the Emperor's will.
What is the will of the emperor?
That we fight and die.
What is death?
It is our duty.
What is your duty?",2024/9/15,de
Tú Najimi Frost.,1,60.7,https://steamcommunity.com/profiles/76561199200553224/,"Product Received For Free

Simply beautiful, now that I summarized the game in two words today we will learn to make pancakes:

Ingredients:
.-Milk glass
.-Flour glass
.-Tablespoon virgin olive oil
.-GENEROSE ROYAL LEAST MEECHOGRAPH
.-1 little salt
.-Each Available sugar
.-Egg

Steps:

Step 1
Beat the egg very well.I broke the clear and then the yolk.
Step 2
Add all the ingredients in the bowl and continue beating without stopping.The dough will take strength and become thick.
Step 3
We put the bowl with film paper and put 5 - 10 minutes in the freezer so you don't have to leave the dough resting so that they then get spongy.
Step 4
While preparing the pan, the dish and the butter.
Step 5
We take out the dough.We pass some butter through the pan with cooking paper.We throw a large dough in the pan.
Step 6
We spread the dough to the size we like (the pancakes).
Step 7
We turn to the tortita, it is given on the other side and ... to the plate.
Step 8
We do this every time we stay without mass.",2024/9/22,es
Rebel_God300,1,152.6,https://steamcommunity.com/id/Rebel_God/,Fun game play in the PVE but PVP has a bit of delay in lag like dying late. On another note If you cancel an operation you have to either leave barge or back out to title screen to get back in queue as if you directly try to start another operation it wont load people most of the time. But other than that fun dynamics although does need a healing/apothecary class for PVE or the option to heal a teammate. nothing like you having 2 stims and full health while your teammate is at deaths door and you cant help them out.,2024/9/21,en
Pure,1,315.6,https://steamcommunity.com/id/BigBoyBallsack/,"⣿⣿⣿⣿⣿⣿⣿⣿ ⠀⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿ ⠀⣿⣿⣿⣿⣿⣿⣿⣿
⠀⠀⣠⣿⣿⠟⠉⠀ ⠀ ⠀⠉⠻⣿⣿⣄⠀⠀
⠀⣸⣿⣿⡏⠀⠀⠀⠀ ⠀ ⠀⠀⠀⢹⣿⣿⣇⠀
⠀⣾⣿⣿⡇⠀⠀⠀⠀⠀ ⠀ ⠀⠀⢸⣿⣿⣿⠀
⠀⣿⣿⣿⣿⣄⠀⠀⠀ ⠀⠀ ⠀⣠⣾⣿⣿⣿⠀
⠀⢸⣿⣿⣿⣿⣷⣦⣤⣤⣴⣾⣿⣿⣿⣿⡏⠀
⠀⠀⠙⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠀⠀
⠀⠀⠀⠈⠙⠻⠿⣿⣿⣿⣿⠿⠟⠋⠁⠀⠀⠀
Courage and Honor!",2024/9/16,unknown
Takioto,1,29.3,https://steamcommunity.com/id/takioto/,"This game gave me one of the best experiences with games in 2024!

Warhammer 40k Space Marine 2 gives us something that is scarce today: fun and moments of admiration.It is those games that make you goose bumps with their rich scenarios full of history.And let's start there: the setting of this game is amazing!I sometimes recommend stopping during the phases and watching everything around you.It seems that every little piece before you has a story.Each stone, wall, and tree.Look at the sky, see these buildings ... It seems that they want to tell you something they have witnessed for years.This type of detail is rare in today's games.I recently read a story about the people involved in Warhammer, and they really show enthusiasm for projects and creations.They are happy doing this.And if you don't know, Warhammer is giant, especially there in gringa.

Now, let's talk about the franchise, which is dense, full of history, characters and scenarios with a gigantic weight, which makes the work even more complete.But if you are not familiar with the universe or heard of it little, don't worry.I didn't have it either, I started to be interested recently, because the game gave me this curiosity.There are already excellent Brazilian content creators addressing the theme.Space Marine 2 is a direct continuation of the first game, where we control the protagonist Titus.But don't worry, you don't have to play the first game.If you want to play, beauty, but in my opinion, the second game is an excellent gateway to this gigantic universe.

About gameplay: At first, the controls seem confused, but over time you get used to it, and everything falls like a glove.The combat is frantic and wakes up a lot of adrenaline when you face hordes of enemies.All of this while big explosions happen, the sky is filled with enemies and aircraft in constant combat, and the scenario is crumbling.It is a true war.

The campaign is ""short"", but it has the ideal size to make that taste of ""I want more"".Better this way than being dragged, full of winding like many games out there that try to sell the idea of ​​a giant campaign.In my opinion, she is at the right point.

Regarding performance, I played on the PC with a median configuration.I have an RTX 2060 and I can say that I was always above 70 FPS, using DLSS in quality mode.I did some research before purchasing the game and only saw praise for optimization.Yes, the game is well optimized and have already promised improvements in future updates.I don't have much information about consoles performance, so I owe it.

Speaking of updates, the game already has a roadmap showing a preview of what is coming.New operations, new enemies, armor, classes, weapons, and more.

The campaign can be played in Coop with two more friends.But the most fun to play in groups are operations.The game also has a PVP mode, although I haven't played much yet.I will explore more later.

Overall, Warhammer 40k Space Marine 2 is being an excellent experience, and I recommend it too much!It's great to see that there are still games like that.If you have some money left, buy and have fun!

For the emperor!

Takinotas:

Charts: 10/10
Gameplay: 8/10
History: 10/10
Fun: 9/10
Performance: 8/10",2024/9/13,pt
MemeMachine86,1,21.1,https://steamcommunity.com/profiles/76561198294268190/,Solid campaign. Mechanics are alright. For the emperor 7/10.,2024/9/15,en
𝐊𝐎𝐑𝐒𝐓𝐄𝐃,1,91.4,https://steamcommunity.com/id/Korsted/,"Somebody will asks me “How do you feel when you kill a xenos?”
I'll answer: recoil",2024/9/18,en
Zalgovich,1,38.6,https://steamcommunity.com/id/merclow/,"Great game!But you have to go with living partners, many complain about bots.",2024/9/16,ru
Zzar,1,25.9,https://steamcommunity.com/id/shifuuuuuuuuuuu/,"Excellent gameplay in all aspects, it is not the most innovative but at this point it matters that it is fun to invent something weird.It is not necessary to be super ingenious to be excellent.If it is fun and works very well.It is excellent for one

AI sometimes falls apart.And more you realize when you lie down and you have to wait, where your eyes are most about it is to wait for you to come up and realize that AI is quite loose and locks and they are static on some occasions on some occasions

The rest of pearl.If you play with friend there are no bad things only good.So good that the negative point you have can get it off

I also like to emphasize that it is not necessary to be super novel and ingenious to have a phenomenal and very fun gameplay.And it is what this game is, such as Helldivers, etc.

The simple works, I don't want to see what to equip, go up, etc. to love
Play, this goes to the grain, Melee, gun, a weapon that you like the most and you go to war for the emperor",2024/9/15,es
VerminLord,0,0.8,https://steamcommunity.com/profiles/76561198056523564/,"Product refunded

Game froze 11 separate times before the first cutscene would even finish. Could not start the first mission. This is after 50 minutes of troubleshooting and lowering all graphics to their lowest. I have an extremely high end PC so I know this falls on the game and not my hardware's inability to handle it.",2024/9/13,en
Emperor Lothi,1,29,https://steamcommunity.com/profiles/76561198046467304/,No LGBTQ ♥♥♥♥!,2024/9/25,en
DUALINGO,1,63.9,https://steamcommunity.com/id/fghj65754/,"The games are super but add

1. The capacity of different classes to wear a more diverse weapon: a soldier can only wear a chain slot from close combat and only a bolt pistol in the second slot!(I understand why there is no hammer) but give him a knife?Psychosilly sword?At least the pistol is added to the pistols. As for me, such a solution would increase the reigla of each class (if suddenly this is not done to please the balance ..)
2. The opportunity to choose a server? .. It’s just that sometimes a ping server 110 and sometimes 200-300 ...
3. Wishes: to see the online players of each card in the operation panel? (Something) Bestiary?I would at least look at him
4. From itself the opportunity to play the same class in operations
The game is super, I will look forward to its development.I recommend wah fans!",2024/9/15,ru
RAVEN,1,38.6,https://steamcommunity.com/id/eckerstromlite/,"The game of stars from the sky is not enough, but it is good.The fighting is cool.At first, the game may seem difficult, but then you get used to the fighting and played quite nicely.IMHO difficulties Veteran and Death Angel are designed for a coop, for the bosses are fat, and the bots do not really bring damage.If you want to play comfortably, play either friends on the above difficulties, or play the solo on average.Plot +- 10-12 hours.Operations of watches for at least (so far, then add more).Of the problems - disconects, but this does not happen so often, so tolerant.8 skulls for a throne of skulls of 10",2024/9/14,ru
mhenryblack,1,35.3,https://steamcommunity.com/id/mhenryblack/,"For almost a decade, I wished for a sequel to Space Marine.

I was afraid it would never happen. THQ crashing and burning had left the possibility of a true sequel in limbo. In spite of Overwhelmingly Positive reviews on Steam, and a fairly large cult following, I had doubt that anyone would pick up the ball, and finish what Relic started.

Then, to my shock, a couple years ago, a trailer drops.

I wanted to shout for joy, but almost instantly, I became skeptical.

Worried that my beloved game could never have the sequel it deserved in our current development culture. The new studio would gut it of what made it's soul, insert contrived modern tropes and disrespect the source and setting.

I have NEVER been so happy to be wrong.

Space Marine 2 is Marvelous. Jaw-Dropping.

Saber has taken Relics Masterpiece to new heights, added new mechanics that enhance the experience and expanded the multiplayer, seamlessly weaving it into the campaign, making it far more interesting and addictive that it's predecessor.

It's BIGGER, BLOODIER and even more BAD*SS.

Titus' story continues, wonderfully connected to the previous installment, ending it's chapter with a promise of more, and leaving me READY for the next sequel. SM2 NAILS the vibe of Warhammer 40k, outright stunning at few moments. The setting and the previous game are treated with reverence and attention to detail.

For hours, I lost myself, engaged, immersed and awestruck at the spectacle, even more so because I had come to believe it would never happen.

Bravo, Saber, Focus, GW and Everyone who made this happen.

The Emperor Protects.",2024/9/16,en
Deepeye,1,290.9,https://steamcommunity.com/id/deepeyelv/,"Addictive gameplay, visually appealing, challenging and fun.",2024/9/25,en
GodBlessUsAll,1,21.7,https://steamcommunity.com/id/godblessusall/,"My deck grew 10inch larger after finishing space marines 2
Thank you Warhammer for saving my marriage .",2024/9/16,en
Ours,0,160.2,https://steamcommunity.com/profiles/76561198012925826/,"Good...
I want to specify that I really appreciate the license.I sanded the first younger opus, I devour the novels, I like to paint and play on the table.All that to say that I had big expectations and focus and Saber knew how to raise the hype.

I pre-order the Gold version games on PC, RTX2070, I7-10 etc ...
I now have 40 hours of games.

Spoil: I don't recommend it ...

Okay!The game is good.The universe is well rendered.We take part in beautiful battles.The fights are dynamic, it's gore, there is lore, personalization etc ...

But ... far too many negative points.

Already solo the campaign is too short.Cold shower at the last mission.A few more hours would have been welcome for a project for this extremely expected scale.The scriptwriters did a clean job, resembling the books but that's it.
The gameplay on the other hand was really badly fucked up and completely breaks the immersion.
Invisible walls on our way.Pressed a touch for more than a second to collect an object or activate a button.Be forced to hit two dialogue lines before opening a door ...
Level combat is arena.We put ourselves in the middle and we collect.No strategy, no cover.An extremely wobbly shield system, regeneration, execution, parade that has no synergy.No upgrade system of our hero.Some enemies become a real purge and the mass is not used for much if not put the brothel on the screen.

Coop ... Good!It's super cool to be able to play the parallel missions of the main adventure.On the other hand, where are the other missions?6 That's all ??An upgrade system that filled my eyes with tears to me after realizing that you would have to make scripted missions that I really don't want to start again.Especially since there is no link between the PVE and PVP ...

The PVP ... I expected a lot.I even thought he would give the countryside to focus on it ... Ba no.The progression system is really badly thought out.The class seem unbalanced to me.3 maps ... seriously ??Very few weapons and armor to unlock and which have little connection with the fact of setting up a particular class.No skins for chaos?!

Frankly there is a very good base for a good game but they only produced half of what should have been expected.The graphics are ok tier, the atmosphere catches up with the blow but not optimization ... The PC PC in average graphics.
There are only promises for the rest (Darktide syndrome?) And I have a lot of trouble believing it.
I don't want to wait and say to myself ""yes but in a few months the game will be complete"".Mess !Fans are those who bought in the first minute!Betrayal ... as usual.",2024/9/15,fr
