Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
Хранитель,1,61,https://steamcommunity.com/profiles/76561199097233219/,"Игра просто замечательна,столько времени прошло с первой части и наконец дождались,очень надеюсь на продолжение",2024/10/6,ru
strypho,1,11.6,https://steamcommunity.com/id/strypho/,"Even though I haven’t spent many hours on Warhammer 40,000: Space Marine 2 yet, it’s already clear that the shooting mechanics are satisfying, and the melee combat is a lotta fun. The game’s visuals are stunning, really bringing the warhammer universe to life. The campaign may be on the shorter side (around 8-10 hours) and somewhat average from what I've seen, but it’s still an enjoyable experience that's well worth playing through. Sometimes it may lag, but overall with its solid design and action, it’s definitely worth the full price for any fan of the series.",2024/9/30,en
Dewrill,0,65.5,https://steamcommunity.com/id/DocDewrill/,"for me, while i do enjoy the game, its gonna be a Thumbs down.
i pretty much exclusively play the operations Mode, as i did the Hordemode in SM1.
and i do not like where the Patch Trend is going.

right now you require Armory Data (upgrade item) from Difficulty 3 and 4 if you wish to Upgrade your weapon and/or Advance the weapons Perktree.
so if you struggle on Dif. 2, you have to fight through an EVEN HARDER mission(Dif3) to upgrade your weapon to a point where you can enjoy Dif.2

the Perktree has the same issue, you need to unlock and max out each weapon in the Weaponclass to max out the Perks related tot he weapon. some of them completely altering attacks (Combat Knife) or adding additional Attacks (Thunder Hammer)
so to enjoy the weapon to the fullest you are forced to play a Dif you may not enjoy.

with Patch 3 they adjusted the Difficulty in a good way. Patch 3 made the Assault Class playable for non-sweaty people. i greatly appriciated that. but Patch for went in the other direction, including such sentences as ""too easy"" from the Devs.

that sounds like this game will not develop in a direction i will enjoy.
and until i see a different trajectory i will leave this as a ""Not recommended"" review.

i dont know why Developers seem to desperatly try to copy the Souls games.
Warhammer 40k is a Franchise about Powerfantasies. SM1 understood that.
im not here to Struggle, im here to Chant fanatical Phrases and shower in Digital Blood of my enemies.

who knows, maybe im just not the target audience.",2024/10/17,en
Carlos31415,1,148.6,https://steamcommunity.com/profiles/76561198165007623/,"Un juego muy divertido, donde puedes jugar desde el primer instante sin tener que mirar tutoriales en ningún lugar ni estar horas y horas estudiando las mecánicas de los jefes, Un juego para jugar y divertirse sin tener que hacer esquemas ni masters. Lo mejor de este año sin lugar a dudas.",2024/9/29,es
Mint,1,13.6,https://steamcommunity.com/id/deerirl/,"Enjoyed my time with a lot, a ton of fun for fans of 40k and those getting into the setting. Don't think it's an absolute requirement to play the 1st game (although you should).",2024/10/3,en
DURK,1,68.9,https://steamcommunity.com/profiles/76561199358665394/,有一说一，性价比是真低，因为游戏内容太少和pvp太抽象了，但和好友一齐玩pve还是有意思的，大家一齐赎罪远征。至于随机匹配有时候也会匹配到有趣的人，带萌新的感觉也挺有意思的，但国人还是少。至于像服务器不稳定和穿图等这些缺点，我开加速器还是挺稳定的，但偶尔还会突然掉线，除此外我还遇到过有人进来然后又突然退出去，倒计时直接消失了，我们开不了游戏，房主退了重开才可以开游戏。最让我难受的，还是盾兵的盾弹反一堆bug，反正现在职业就一小丑，抗也抗不住，输出也难说，毕竟这游戏怪海多，盾和没有一样，也就大招有用，当然也可能我练的第一个职业是盾兵让我坐牢导致的怨念，让我觉得盾兵除了帅好像就大招有用。穿图的话，我遇到过两次，但都是整活哥干的。总之。目前为止，pve的血与火还是让我刷的很爽的，但pvp能不能删了啊，pvp一点乐趣都体验不到，可能是我还不是百年老兵的原因，等我满100个小时后我还会再评。,2024/10/5,zh-cn
Danozuke,1,22.7,https://steamcommunity.com/id/IamDanozuke/,"La campaña es 10/10. Entras en el papel de Demtrian Titus, un space marine primaris... y eso es todo lo necesario para completar la campaña. Nada de builds, nada de talentos, nada de subir de nivel, nada de mejorar armas. Todas las armas sirven para cumplir la voluntad del emperador, aunque sí es posible utilizar diferentes tipos de armas durante las misiones.

Hay algunas misiones secundarias que complementan la historia principal y se pueden hacer en multijugador, o se pueden hacer completamente solo si eres como yo y no tienes con quién jugar este gran juego.

Solo espero que en el futuro agreguen más misiones secundarias, o un DLC que extienda la campaña principal.",2024/10/13,es
AntiPozitiv,1,98.6,https://steamcommunity.com/id/narkot/,"О великий суп наварили! О шикарный суп наварили!

Игра года!
Жаль нет Некронов.",2024/9/29,ru
隐性恶疾,1,12.9,https://steamcommunity.com/profiles/76561198267866660/,"对于战锤粉丝来说可能算是相当不错的游戏？
实际应该也是近乎完全面向粉丝的作品= =
对于普通玩家来说比较蛋疼的点就不少了
总的来说还是可以玩的

首先世界观来讲……
个人完全不懂战锤世界观，
对于游戏里突然冒出的特殊名词都是一脸茫然，
游戏里也没有相应的解释或者百科全书之类的东西= =
这方面对于新玩家确实不太友好
不过可以直接理解成扮演一个全副武装的钢铁壮汉，
要去干翻波涛汹涌的外星怪物就好XD
也会有一些壮观的大场面
单纯喜欢这个风格的玩家倒是也可以只为此来玩
（就是作为全副武装的钢铁壮汉来说感觉也太纸防了一点……
单纯为了爽的话还是建议简单难度可能比较好）

至于剧情方面倒是挺直接的，
很典型欧美电影展开，反正主角是最正确的，
早听主角的要求就能解决问题没那么多事了的感觉。
然后黑叔叔偏正派，白人大背头队友让人不爽也很典。












游戏性方面只能说还过得去，
不同近战武器有不同的攻击模组，又有不少远程武器可供选择，处决也挺爽挺帅的。
再加上引导很好，也没什么蛋疼解密，不用担心卡关
战斗能接受的话基本上就是全程爽玩过去了。
（但是存档的位置比较奇葩……
在飞船上的时候最好是在最开始就进支线任务战役，
别主线对话到一半再去进，否则这一章节的主线只能从头开始）
其余就是一些BUG，莫名掉帧，敌人突然消失瞬移，程序突然卡死弹出啥的，
还有部分关卡，比如说那个需要用火焰喷射器的关卡玩起来特别难受，
火喷在敌人身上一点儿喷到的感觉都没有……
这些毛病会很影响体验，而且遇到的情况还不少。

然后就是音乐和音效方面，
这个个人觉得是真心不太行了……
音效本身其实还好，就是有时候该大的声音却不大，违和感有点强，
可是部分音乐经常包含些奇怪的鼓声钢铁声轰鸣声，会和战斗时的音效混杂在一起，
加上各种声音时大时小= =
就导致语音，音乐，音效三者各种大大小小的声音混在一起时，
经常会给人特别杂乱的感觉（也可能是我开的不是英配的缘故？）
是难得我甚至想因为声音体验扣分的游戏……
（但是打上头也不用在意这些毛病）

总之个人的整体评价是7分左右
如果是非常喜欢这个主题类型的玩家或者战锤粉应该能给到8分以上吧",2024/9/30,zh-cn
Sib3rianX,0,2.4,https://steamcommunity.com/id/Sib3rianX1990/,"This install Epic Online Services automatically for absolutely no reason. You can uninstall it right away, and the game works perfectly fine. This is not mentioned anywhere on the store page, completely unacceptable.",2024/10/2,en
Killakan,1,86.6,https://steamcommunity.com/id/killakan89/,"Геймлей подымает тестостерон до уровня Астартес. Красочные локации, эпичные моменты просто шик. Прошел игру на одном дыхании. Рекомендую поиграть) Многие скажут что в игре есть огромный минус что все уровни коридорные, однако могу сказать что я так за***лся от сайд квестов в других играх которые, искуственно растягивают прохождение на многие часы.... Тут этого нету и это прекрасно",2024/9/27,ru
Rebel♂Ranger,0,33,https://steamcommunity.com/id/Marvelous_Zhou/,"亵渎的亚空间服务器吞噬了我的装备、装甲，削弱了我的星际战士。Saber定与奸奇恶魔有所勾结。帝皇的神罚迟早降临到你们这帮混沌叛徒头上！！！

2024.10.19更新
越更新越不像话，同样延迟下更卡，切到桌面就会停止工作（包括但不限于主动切出桌面，有其他消息弹窗，输入法等）。增加新难度的同时还不忘同时提高旧难度，你们自己是不是不玩自己做的游戏的？箭头都还试试自己的史，你们就只管喂玩家是吧？制作组就是你妈一群被亚空间腐化的傻逼，全他妈让审判庭抓起来吊了",2024/10/4,zh-cn
ty123154435436,0,311.6,https://steamcommunity.com/profiles/76561198860732335/,煞笔更新完了之后进不去游戏了，你更新了个什么玩意，出N5还搞削弱，又玩箭头那套是吧。人家箭头有内容支撑你有吗？,2024/10/17,zh-cn
Khaio,1,19.2,https://steamcommunity.com/id/Khaio/,"Análise totalmente voltada para a CAMPANHA do jogo!

Este jogo é uma obra que vai além de ser apenas um jogo de tiro ambientado no espaço. Ao entrar na pele de um dos guerreiros mais temidos e respeitados do Império, senti ao longo do jogo, o fervor que transcende o simples ato de lutar. O jogo me fez sentir como se estivesse em uma verdadeira cruzada, em nome da humanidade, evocando um sentimento de patriotismo e um desejo inato de lutar e de morrer pela luta!

A experiência foi especialmente impactante não apenas pela jogabilidade visceral e brutal (Que vocês todos sabem que tem sido muito raro hoje em dia, tendo apenas Helldivers 2 apresentado algo semelhante ultimamente), mas pelo forte vínculo que se desenvolve entre o protagonista e os NPCs que fazem parte dos seu esquadrão, que realmente são tão heróis quanto o protagonista, não se limitando apenas a personagens secundários que observam o protagonista fazer tudo. Mesmo sendo o foco principal da narrativa, a intensidade com que os NPCs lutavam ao meu lado é tão grande quanto a minha. Os gritos de guerra, suas demonstrações de lealdade e coragem em combate, e a forma como se sacrificam sem hesitar criam uma atmosfera de irmandade inabalável que me emergiu muito dentro do jogo. Em muitos momentos, não me senti apenas como o herói, mas como uma parte pequena de algo maior — uma fraternidade de guerreiros unidos por um propósito comum: proteger a humanidade a qualquer custo.

Os Space Marines não são personagens comuns, e o jogo retrata isso de maneira impressionante. Cada um deles é uma força da natureza, não apenas em termos de habilidades, mas na forma como se entregam completamente ao combate e à missão. Esse aspecto é particularmente poderoso, pois me fez sentir que a responsabilidade da vitória não recaía apenas sobre meus ombros, mas era compartilhada com cada soldado ao meu redor. A fúria deles antes de batalhas decisivas, e a vontade implacável e infinita de continuar lutando, mesmo diante de adversidades insanas, me fizeram sentir que eu era parte de uma causa muito maior do que eu mesmo.

Deixando de lado o que mais me tocou emoção neste jogo, agora falo dos gráficos detalhados que também ajudou a amplificar essas emoções. Cada cenário era certamente muito lindo (Tirava muitos prints ao longo das fases), desde os mundos devastados pela guerra até os sombrios corredores das fortalezas inimigas.

A combinação desses elementos criou uma experiência que eu não havia á muito tempo, e acredito que muitos aqui entendem que não sentem á muito tempo, que é aquela vontade de jogar algo o dia inteiro, gostar cada minuto, e quando acaba, ficamos ""Já acabou?"".",2024/10/15,pt
Tony Stark,1,9.5,https://steamcommunity.com/id/everlastingnoob/,"Я не могу сказать, что перед нами шедевр, заслуживающий самые высокие оценки. Я не разделяю диких восторгов во многих обзорах. На самом деле это весьма средний проект, с большим количеством упрощений, простоватым и однообразным геймплеем и средненьким сюжетом. Здесь нет ничего выдающегося. Но при этом игра не вызывает отторжения. Во многом благодаря тому, что сейчас таких вот шутеров-середнячков почти нет. Отличный вариант, чтобы расслабиться вечерком и отдохнуть от крупных ААА игр-песочниц. Играть или нет? Однозначно играть. От меня 8 из 10, которая на самом деле ближе к 7.5.",2024/10/8,ru
[IF-CM] Evoke,0,85.2,https://steamcommunity.com/id/IF-CM-Evoke/,"Прошел месяц с момента выхода Space Marine 2, так что теперь есть возможность выразить свои мысли об игре, опираясь на полученный опыт, а не на всеобщий хайп.
Прежде всего, от имени старейшего Ордена Имперских Кулаков хочу выразить разработчикам огромную благодарность за новое дыхание, которое они дали всем фанатам Warhammer40k, взявшись за создание Space Marine 2 и, что более важно - доведя дело до релиза. Возьму на себя смелость сказать, что и другие кланы – как ветераны, так и совсем новички – воодушевлены проделанной работой.

Многие кланы решили посвятить долгое время ожидания игры подготовке к предстоящим битвам, ивентам и выстраиванию дипломатических отношений. Исходя из имевшихся объемов информации, кланы во многом рассчитывали на возможность гибкого и многогранного взаимодействия не только между игровыми сообществами, но и между отдельными игроками.

Динамичные миссии, полные врагов Империума, на какое-то время затянули всех игроков. А после того, как фанаты вдоволь насладились режимом PvE и получили массу положительных впечатлений, большой поток игроков перешел на PvP-режим. Здесь же они и столкнулись с огромным рядом проблем, среди которых самый яркий пример – отсутствие стабильного соединения при запуске матчей. Кланы, со своей стороны, эту проблему ощутили в двойном размере – в дополнение к постоянным дисконнектам прибавилась проблема со стабильностью даже простого сбора группы из трех человек.

Прошло уже достаточно времени, однако игроки получили лишь один патч, исправляющий мелкие и незначительные – на общем фоне – проблемы. Данный факт в настоящее время вызывает открытое недовольство среди игроков. Для кланов ситуация в настоящий момент усугубляется тем, что абсолютно отсутствуют инструменты для межкланового взаимодействия и рекрутинга. Если команда разработчиков в процессе создания игры интересовалась историей и опытом оригинального Space Marine, то наверняка знает – во многом активность там поддерживали кланы. И делают это до сих пор. Даже спустя 13 лет в игре присутствуют межклановые ивенты, взаимодействие и активность. Гибкая система настройки приватных лобби в оригинальном Space Marine позволяет собраться командам до 8 человек с каждой из сторон. А простой клик по нику игрока дает возможность апотекариям в короткое время завербовать талантливого игрока в свою команду. В Space Marine 2 ни один из подобных аспектов реализован не был. Мы понимаем, что эта игра не была обещана как полное отражение первой части, но существующая в ней ограниченность в корне убивает создание крепких взаимоотношений между игроками и формирование большого стабильного сообщества фанатов Space Marine 2.

Разработчики предлагают игрокам оставлять на форуме и в Discord отзывы о проблемах в игре, однако никогда не дают конкретных ответов или отчетов о проделанной работе. Зато на просторах Интернета ими вовсю раздаются интервью, всплывают слухи о разработке новых игр. И даже о третьей части Space Marine.

Возможно, это нежелание брать на себя ответственность за судьбу и развитие своего проекта, который удачно «выстрелил» на фоне отсутствия других игр по Warhammer40k. Возможно, мое мнение – ошибка, и где-то в глубине студии готовится к выходу мифический, волшебный, всё исправляющий патч. Но это лишь теории и предположения, которые будут опровергнуты или подтвердятся в будущем.

А мы, игроки, хотим быть услышаны уже сейчас.",2024/10/8,ru
[SoF] Bjorn,1,153.8,https://steamcommunity.com/profiles/76561198039200608/,ждал 13 лет и не пожалел,2024/10/2,bg
FatedyZ,1,124.4,https://steamcommunity.com/id/Fatedy/,"为了帝皇！忠诚！

游戏总评：8.5/10
目前100多小时全成就通关，体验下来就是爽快的战斗，一切就是砍，在泰伦虫族中杀出一条血路，战役模式不长，但是体验一下还是挺爽的，场景宏大，战役模式可以跟好友联机通关，但是战役没有任何奖励和属性获得，只是单纯看剧情，战斗派生挺多，近战处决帅气，游戏的大部分内容在PVE的内容上，不过都刷是重复的相同关卡，获取经验升级人物等级和武器等级，如果不喜欢刷的话可能本作的内容体量就比较少了，大概5到10小时左右的战役剧情，目前游戏还是存在问题的，默认按键非常不友好，需要自己重新设定，游戏平衡不算很好，可选武器和能打的职业就那几个，游玩需要把反击练熟练才能有好的游戏体验，PVE内容可以先把盾卫打熟练（用好盾反）后游玩其他职业就很轻松了。

总的来说，战锤粉可以考虑购入游玩，不是战锤粉而且不喜欢刷的话，原价目前相对体量来说有点高，可以等打折购入，游戏也会有后续更新，可以期待一下，目前可以只买标准版体验一下剧情即可，豪华版只有皮肤，",2024/10/5,zh-cn
It's_just_a_joke,1,75.7,https://steamcommunity.com/profiles/76561198135234938/,"10/10 Лучшее во что я играл за последние 4 года. Для тех кто со вселенной не знаком проблем нет, игра красива, море пафоса и экшена, врагов пилить, рубить, резать и в целом аннигилировать приятно. А я как любитель вселенной половину времени от первого прохождения сюжета потратил на разглядование всего что можно, море деталей. Играть советую в коопе.",2024/9/30,ru
hyhe,1,21.1,https://steamcommunity.com/id/hyhe/,Сочно!,2024/10/1,en
[KEBEL] Lancer Dudo,1,41.2,https://steamcommunity.com/profiles/76561198136588310/,"Probably the most immersive, detailed and best Warhammer 40k campaign ever made, even better than Dawn of War 1 or 2, and Battlefleet Gothic 1 & 2.",2024/10/7,en
요코하마동동이,1,22,https://steamcommunity.com/profiles/76561198010401739/,겜은 잼있는데 스토리가 짧음 멀티는 로딩이 너무 김,2024/10/5,ko
17th The March,1,71.5,https://steamcommunity.com/id/Auxycodone/,"Jogo incrível, zerei em poucas horas e ainda quero mais. Feito exclusivamente para quem tem testosterona alta.


COURAGE AND HONOUR!",2024/9/30,pt
Comissar,1,55.7,https://steamcommunity.com/profiles/76561198121426680/,"Product received for free

Мы бьемся за Макрагг!
Простота, лаконичность, внимание к деталям и динамичный геймплей - все коротко и ясно, но сколько удовольствия от игры в это. Сюжетка была пройдена полным составом в коопе за пару вечеров под веселую нарезку тиранидов и обращения ""Брат"" друг к другу. Сама по себе сюжетка не является какой-то супер глубокой историей. Классическое (как в ваха коммьюнити любят это называть) болтер-порно с ""неожиданным"" поворотом, но изобилующее пафосом, духом боевого братства, эпичными стычками и красивыми локациями. Чувствуешь, что попал в небольшой рассказ по Мрачной вселенной далекого будущего. Порадовали различные отсылочки, в том числе к прошлой части и Болт Гану, и бэковые персонажи. Все то, чего мы так долго ждали от Вархаммера в геймдеве.
Операции по большей части интересные, некоторые механики приятно удивили. В целом проходились бодрее чем сюжетка из-за кастомизации и классовых особенностей.
ПВП чистый каеф. Easy to play, hard to master. Режим с динамичной точкой, прыгающей по карте, классическое удержание точек и командный дезматч. Весело, бодро, но ближний бой здесь работает на мой взгляд немного дисбалансно.

На выходе оптимизация подкачала: игра почему-то начинала подлагивать в одиночных операциях, но в коопе все игралось нормально. В пвп режиме тоже фпс был меньше, чем в других (добавьте сюда еще бесконечное закидывание шоковыми гранатами, эффекты от молота у штурмовика и ульту тактикала, которые в совокупности иногда делали этот режим неиграбельным). В сценах с обилием эффектов появлялись очевидные просадки, тут уже мои железки не вытягивали.
С последним патчем оптимизон улучшился и мультиплеер игрался без каких-либо проблем. НИ В КОЕМ СЛУЧАЕ НЕ СТАВЬТЕ ИГРУ НА HDD. Ну либо ставьте и тогда при каждом экране загрузки успеете заварить и выпить чай, сделать уборку и сходить в магазин.

Жду больше контента, новые классы и косметику на хаос. Ну и сизон пасс на Тёмных ангелов)))
Всем вахафанам точно рекомендую. Для тех, кто не знаком со вселенной, Спейс Марин является отличным поводом чтобы познакомиться с Вархаммером.",2024/10/9,ru
MoonlightGuest,1,228.8,https://steamcommunity.com/profiles/76561198169110281/,"컨텐츠 평가: 캠페인, PVE 모두 뽕이 차오르며 최고 난이도까지 모두 몇 번 하다보면 다 깰 수 있음. (그렇다고 캠페인을 최고 난이도로 도는 것은 생각해볼것)

장점: 기합찬 우주 해병 아쎄이들과 함께 인류의 적을 때려 부수는 매우 단순하고 선형적인 구조지만 그것을 훌륭한 비쥬얼과, 호쾌한 타격감으로 사람에게 충분한 만족을 줌. 미학적으로도 아름다운 경관과, 웅장한 첨탑, 무너저가는 구조물, 몰려오는 적들을 보면 어느순간 전장 한복판에 배치된 인류의 수호자로서 포디 엠페러를 외치는 본인을 보게 될거임. 전투 자체를 굉장히 재미있게 잘 만듬

단점: 지금 pvp에 핵이 너무 많음 (하지않는 걸 추천), pve 컨텐츠가 너무 적음. 현재 6개의 클래스 중 하나의 클래스 만랩을 만들려면 경험치를 가장 많이 주는 캠페인만 해도 12판 이상을 해야함 문제는 pve 맵이 6개 밖에 없음 엔드 컨텐츠도 부족한 편이고 이는 시즌이 경과됨에 따라서 지켜봐야 할 사항임. 본인이 스토리위주의 게이머다 하면 별로 추천을 못하겠음, 또한 버그도 꽤나 있는 편임 특히 게임플레이에 지장을 주는 버그도 간간히 눈에 띄는 편이라 이런 점은 카오스 젠취의 농간이라 생각하는 강인한 스페이스 마린 같은 정신력을 요구함

근데 난 대가리 깨진 햄덕이라 별점 5점 줄거임.",2024/10/11,ko
Sokomol,1,10.6,https://steamcommunity.com/profiles/76561198020348663/,"Space Marine 2, Velmi očekávaná hra mnoha hráčů. Tak co k tomu říct. K této hře jsem se dostal kvůli pozdnímu dodání Ultrawide podpory o nějaký čas později, ale všechen ten hype, co jsem kolem slyšel, jak je to vynikající a super hra, mě držel furt v naději, tak jsem čekal, až si to budu moci pořádně vychutnat.

Je to tak vynikající a nejlepší jak všichni říkají? NENÍ! Je to špatná hra? Taky rozhodně ne. Je to dobrá hra na jedno dohrání, která je sražená špatnými gameplay rozhodnutími vývojářů. Když nebudeme brát lore v potaz, poněvadž lore 40K moc nesleduju, skončil jsem u Fantasy, tak i já jsem si všiml pár divností. Ale to stranou.

Začněme pozitivy: Hra vypadá dobře, je skvěle optimalizovaná, pro některé typu ""čím větší tím lepší"" dokáže hra vyvolat wow efekt. Soundtrack, byť není nejlepší, tak se zde najde pár dobrých skladeb, které si chcete poslechnout několikrát za večer, Ozvučení a dabing.

A co zápory, které podle mě tu hru sráží? Špatné rozhodnutí typu ""Podrž tlačítko E půl sekundy, aby sis mohl kompletně doplnit munici."" Level Design, byť svět je pěknej, tak se často opakuje. Dojděte na bod A, zmáčkněte tlačítko, dojděte na bod B, braňte bod... A to jsou asi ty jediné 2 věci, které v této hře budete dělat.

Dále ovládání... hru jsem hrál na nejtěžší obtížnost a většina úmrtí byla způsobená právě proto, že Titus udělal něco, co jsem po něm nechtěl. Útočíte meele útokem na nepřátele? co kdyby se na to Titus vykašlal a začal útočit do prázdna, kde nikdo nestojí? Ve hře totiž ovládáte své útoky na blízko pohybovými klávesami, ne tak, že útočíte tam, kde se zrovna díváte.

A další věc. Hra nemá moc dobře vyřešený input. provádíte úskok a hned potom chcete provést parry? Well, máte smůlu, musíte počkat, až titus dokončí celou animaci a až potom stisknout tlačítko, neboť hra toto nezaregistruje. A takových momentů je ve hře spousty. Skočíte a chcete hodit granát? zase máte smůlu.
Hra hold neobsahuje ten ladný combat, jak to dělá třeba doom, kde doslova provádíte bojový balet a vše je v krásné harmonii.


Dále Titus, Space marine, nejlepší z nejlepších. Geneticky upravený jedinec... Tady si vývojáři řekli, že by nebylo špatné, kdyby střelba od boku byla totálně nepřesná a i na 20cm tak může váš náboj minout nepřítele o velikosti budovy. Ve hře si můžete i zamířit, abyste měli větší Přesnost, ale v tuto chvíli jste zpomalení a to v režimu, kde vás může nepřítel během 1 sekundy totálně rozsekat, opravdu nechcete. Nepomáhá ani fakt, že nepřátelé jsou se svou střelbou na oplátku na 100% přesní.

Bossové nejsou špatní, ale u nich jsem si všiml dalšího problému. Ve hře je dodge mechanika, kde když ji načasujete správně, tak můžete nepříteli utržit větší zranění, kdy mu střelíte pomocí scriptu do slabšího místa. Toto zní dobře na papíře, ale v provedení to zase není vyleštěný, poněvadž při tomto nejste na ten výstřel imunní vůči ostatním jevům, a tak vás zase během zhruba 1 sekundové animace může nepřítel seřezat.

AI nepřátel je OK, AI společníků... snaží se, ale někdy dělají divná rozhodnutí, jako když třeba místo toho, aby vás zvedli, tak si váš 3x oběhnout, podívají se na vás, začnou střílet a až pak začnou oživovat.

Příběh tu je, ale nic z čeho byste si sedli na zadek.

Hra jako takto je dobrá a rozhodně jí můžu doporučit všem, kteří rádi vypnou mozek a zmasakrují si hromadu nepřátel. Bohužel těchto pár nedokonalostí z ní nedělají tak vynikající hru, jak všichni říkají. Opravit tyto nedostatky, zrychlit combat a bude to výborná hra. Jsem zvědavej na další rozšíření. Když si někdy najdu kamarády, tak rozhodně zkusím i coop režim.

Za mě má hra kvalitních 7 z 10 a stojí za to si jí zahrát.",2024/9/28,cs
Badjuicy,1,214.3,https://steamcommunity.com/profiles/76561198258096269/,"Вылеты пофиксили, красавцы.",2024/10/2,ru
DeathStroke™,1,190.7,https://steamcommunity.com/id/DeathStr0keTheTerminat0r/,"Super jeux, je le recommande. Tout fan de warhammer 40000 sera comblé, bon excepté son prix qui est pas trop donné... Mais bon, super jeux tactique, bourrin, defouloir et j'en passe. La communauté est vraiment sympas, ce qui change d'autres jeux mdr (que je nommerai pas) et en prime, chaque joueur peut vraiment avoir sa propre personnalité dans le perso qu'il joue c'est ouf xD. Je remercie Focus Interactive et Saber pour ce jeu, c'est vraiment une pépite. Encore une fois, le seul petit defaut qui picote c'est son prix et le fait qu'il faut un pc de ouf pour le faire tourner (ma config à 7 ans, mais j'ai changé certains composants et je le fait tourné à peine en low et partout, du coup c'est un peu moche mais si vous avez une formule 1 vous en prendrez plein les mirettes).",2024/10/5,fr
Steebie,1,29.5,https://steamcommunity.com/id/TheMightySageEqualofHeaven/,"'ate Tyranids
'ate Chaos
'ate Mechanicus Fools

Love me Ultramar
Love me bruvvers
Love me Emperor


Simple as.",2024/10/9,en
鲨鱼辣椒,0,21.8,https://steamcommunity.com/profiles/76561198966008017/,26号更新之后就一直崩溃，修复重装都没鸟用。能退款的话我真的想退了,2024/10/1,zh-cn
Spooks,0,37.6,https://steamcommunity.com/profiles/76561198039245557/,"The game launched with Linux support. Now a month after release date removed Linux support in the 3.0 patch. They are also claiming via their customer services that Linux is not supported. Evidence of which can be found on their official Focus Interactive discord.

They're adopting Sony tactics.",2024/10/2,en
CHRISTINANIK,0,8.6,https://steamcommunity.com/id/baiyujing/,我都不知道一个单机你搁这儿玩你马的平衡，削你马的武器，制作组的马跟和隔壁箭头一样是批发的吗？本来机制就烂，现在是烂中烂，给战锤ip刻40k个头都救不回来制作组的马,2024/10/17,zh-cn
1 Corinthians 15:1-4,0,279.4,https://steamcommunity.com/id/449579/,"Was going to see what they do with this first season patch to make a review and the review is a NO....
Saber is going the same way as Helldivers 2 NERFING instead of buffing useless weak weapons IN PVE!!!
Exactly the same stupid mentality as Arrowhead... your not going to feel like a space marine in this game your going to feel like Imperial Guard instead this was a PATHETIC patch and now we all see what Saber really wants to do like Arrowhead ""OuR ViSiOn"" hurrr duurrr good luck when your game dies idiots....",2024/10/17,en
Babykicker,1,69.3,https://steamcommunity.com/profiles/76561199017378513/,they fixed avf bug.,2024/9/28,en
Unter,1,9.9,https://steamcommunity.com/id/uuunter/,"After working on Linux since launch, the latest patch has made online play impossible. They have since changed Linux to unsupported and have emailed people that the game will not be supported. Other people have received emails that it's an issue being worked on.

The devs themselves have said full steamdeck (linux support) is coming by end of year on their website.

Most people have probably exceeded the 2 hour playtime as this point, so no refunds and no official statements of any kind.

All in all I can't recommend it currently.


-------------------------------------------------------------------------------------------------------------------------
I will leave up the original but they have fixed it in their latest patch. They do not mention that you have to add launch command SteamDeck=1 %command% or it wont work.

Right click on the game in Steam -> Properties -> General -> Launch Options.

The game itself is definitely a labor of love, it shows that a lot of attentions went into the details. I think for a lot of WH40K fans this was exactly the game they were waiting for",2024/10/1,en
Clavius,1,6.5,https://steamcommunity.com/id/Clavius/,"補讚，因為之前按色色遊戲評論，評論裡因為有連結被刪除導致按讚的人連坐，現在終於可以按讚。
XD

一定要稱讚一下後來幾次更新後忘記哪次，這款遊戲的 EAC 已經不會造成記憶體 standby list 快速增加導致快速且大量填充空閒記憶體，以致於可能填滿空閒記憶體的現象。離開遊戲程式也幾乎是馬上了，不像之前因為 EAC 還會卡一段時間。新遊戲刀劍神域碎夢邊境的 EAC 也不會這樣了，可能新的有解決吧。

舊的會出問題的 EAC 因為會在每次遊戲執行後沒多久，開始讀完整遊戲檔案導致 standby list 快速增加，記憶體較少的人或多開幾次空閒記憶體就會被填滿，較熱門的機戰傭兵VI跟艾爾登法環目前還是這樣。
YouTube™ Video: EAC enabled 
Views: 14


standby list 記憶體區塊填滿空閒記憶體時會導致系統有奇妙問題。
遊戲上大概就是卡頓 stuttering 跟 input delay 增加，而且調整遊戲設定不會改善讓人以為最佳化不佳，因為是要用記憶體時受到影響。有些人可能感覺不到畢竟可能是偶而跳一下在允許範圍，但主要是流暢度會受到影響。
其他就有些程式會閃退、編譯時噴錯誤、圖像處理跳記憶體不足但使用中記憶體又沒用完全部記憶體等莫名現象，而且真需要用記憶體時反而會去用硬碟上的虛擬記憶體降低效能。
到現在 Windows 11 上也還是這樣，可能不是問題畢竟記憶體不用白不用，只是不知為啥填滿後有東西要用都不釋放一些出來。
反正沒事也千萬不要去清記憶體，平常使用要不關機很久才會慢慢填滿，可以清理的可能也只有這個。
有這情況可以下載 Display Driver Uninstaller (DDU) 作者特別為這情況寫的 Intelligent Standby List Cleaner，設定好觸發條件就好，瞬間就會清好因為沒東西在用也不會造成系統中斷，也不用設得太積極。",2024/10/10,ko
wachers,0,48.3,https://steamcommunity.com/profiles/76561198037687529/,"Permanently ""AVF"" Error after 3.0 patch, can't play online

restart
reboot
reload
redownload
recast
redeploy
reDNS

nothing works

same as always, EPIC GAMES try to catch someone who knowed as ""cheaters"", BOOOOAAA!!! SPOOKY!

I request a refund",2024/9/27,en
