Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
Miracle ✔,1,11.1,https://steamcommunity.com/id/varko87/,"Это, пожалуй,
ЛУЧШЕЕ
произведение по Вархаммеру 40к за последние десятилетия.",2024/9/16,ru
Karl William,1,33.8,https://steamcommunity.com/id/laslt/,"游戏的氛围渲染和剧情描述的非常到位……主角的刻画入木三分……每一帧场景都极尽的体现了行星战争的残酷，和帝国星界军的无畏，以及极限战士的勇往无前……这是一部叙事性非常强的线性电影游戏，你在玩的同时，能看到人性在各种环境下的变化和意志的顽强无畏……以及面对混沌似虚似实诱惑下的顽强和坚韧……

最让人感到撼动的是，在历经无数血腥恐怖后仍然在正面战场顽强抗击的星界军……尽管手中的装备根本无法与战团相提并论……

战役的关卡能够让人感到什么才是“忠诚”……",2024/9/15,zh-cn
Dirk Dickbutt,1,51.4,https://steamcommunity.com/id/DirkDickbutt/,"Warhammer 40,000: Space Marine II, is an alien murder machine simulator developed by Saber Interactive and published by those guys that made their fortune making cycling simulators.

On the planet Kedaku, a Deathwatch Killteam is sent in to deploy a virus bomb to, at the very least, slow down the Tyranid hordes ravaging the planet. Demetrian Titus, former Ultramarine and current Ordos Xenos clean up crew member, is heavily injured after a battle with a Carnifex. He is saved, however, by his former Chapter, and Titus is reinstated as Lieutenant of the Ultramarine’s 2nd Company.
Also, his Killteam all died. They seemed nice.

Now, having undergone the Rubicon procedure, Titus is now one of those Space Marines that are taller than normal Space Marines, but their armor isn’t as cool so it always kind of feels wrong. He, along with squad members Chairon and Gadriel (not to be confused with that elf lady from The Lord of the Rings: Galadriel), Titus does battle with the Tyranid swarms as he and his men discover now and terrible secrets in a star system at war.

Some people waited thirteen years for this game, I was one of them. Space Marine II is practically a continuation of the first game with some new and cool features added on. No longer being restrained on the 360 and PS3, Space Marine II does a great job actually capturing the scale and numbers of a Tyranid invasion of a planet.

Space Marine II, like the first one, is a third person shooter revolving around shooting aliens in the face and then tearing them apart with whatever beating stick you have on hand. There are a variety of weapons to choose from such as, the Bolt rifle, the other Bolt Rifle, the longer bolt rifle, the bolt rifle but with a better scope, the one that shoots plasma, the melta gun that feels like you’re pushing your hand through a ball of wet socks when you use it. And also a bunch of melee weapons like: The knife the side of my entire body, a chainsword so I can stab you while I’m stabbing you, the power sword which is like a regular sword but also cuts thing gooder, and the big hammer you use because your message wasn’t clear enough when the chainsword was being used.

Its a neat mix of Gears of War shooting and hack and slash action. Dumping an entire magazine of bolt rounds into a swarm of Tyranids and then laying into them with whatever melee weapon you have on hand is the bread and butter of the game play, and its a pretty good bread and butter. Its like the first game where you turn grots and Orks into Swiss cheese, but now theres a ♥♥♥♥ ton more Tyranids than there were Orks in the first game, and slicing through them in swathes is basically dopamine injected straight into my brain.

There are also larger, angrier, hornier Tyranids that accompany the swarms. Warriors are the most common, but you do occasionally have to deal with other variants like the Lictor, a stealthy bastard, and the Carniex, a big bastard.
Zoanthropes are there too, but who cares.

Mission variety is mostly just trying to stem the tide of alien bugs, either by blowing them up good or deploying something that upsets them. But there’s some intrigue in the story, enough to keep you hooked with the plot, like a big reveal that I can’t mention.

Chaos is there, Tzeentch flavored this time. That’s not a spoiler, they’re in the promotional material. That’s not the big reveal, though.

Outside of the story mode, you also have two multiplayer modes to keep you coming back. Operations is a 3 player Co-Op mode where you and two of your Space Marine pals do stuff that helps Titus and the 2nd Company, as well as the Cadian 8th and any other Imperial butt hole in the system, deal with the invaders and send them packing. Its an interesting mode, almost reminds me of Left 4 Dead sometimes, its really fun to play, just make sure you have 2 other pals to play with or else an NPC follows you around and that’s lame.

The OTHER other mode is PVP, the Eternal War is an 8 vs 8 man murder mode where the Primaris Astartes do battle with the Heretic Astartes, the Chaos Space Marines, the LEGIONES TRAITORIS.
You have several classes to pick from, the same ones you pick in Operations, and then go to town on one another, either trying to kill 50 of them before they kill 50 of you or holding objectives until the timer runs out or the meter fills up.

Its a goofy, fun, chaotic time, but its also frustrating at points. It feels like kind of an after thought in a way. And the name of the game seems to be grouping up and melting the other guys via focused fire before they can melt you. You can do some clever things every now and then with your class abilities, but it mostly comes down to who sees who first and who pulls the trigger faster.

I like the game a lot, solid 8/10 for me, there’s just some things that irk me the wrong way. A lot of the weapons feel undertuned. I feel like when a weapon is basically “The one you start with, but bigger.” it should feel like it. I think a Tyranid Warrior, the ranged ones, once took 20 some rounds of bolter to the face before even being stunned.
The Boltguns in general also feel weak, I mean that in a game feel kind of way, not in a balance way, it does have problems balance wise, but. The way it sounds just sounds weak to me.

The Bolter in the first game was mean, it sounded like someone was punching the side of a car door really hard. The Bolt Rifle however may as well be making a “pew pew” sound.

Also, please put more attention into the PVP. I don’t know exactly how to fix it, maybe new maps and random spawns or fine tune the weapon a bit better? It feels like an afterthought since it was in the first game, which it might have been.

Yeah I like it a lot.

Space Marine II does a good job in capturing that fantasy of being a giant, 8ft tall meat mountain murder machine in a messed up super future. Your steps are big and stompy, and everything you hit with any kind of weapon just turns into a fountain of blood. Tyranids coming at you in the hundreds and literally climbing over one another like a tidal wave to get up a wall is amazing to see.

Warhammer 40,000 is such a weird franchise to me, mostly just because of where it stands as a series. Its a tabletop War game with a lot of extended universe material like books, comics, and y’know, video games.

Having been a Necron Player for the last 20 years or so, because I like winning and Terminator kicks ass, I got to see the war game I love fluctuate and change, introducing new people, sometimes for the better, sometimes for the worse.

40K is the only War Game I know where a good chunk of the fanbase actively refuses to play it. Even a lot of the other material is -mostly- ignored in favor of just reading summaries on wikis around the internet. Warpath and Mutant Chronicles probably don’t have this problem, and you probably don’t even know what those are.
And if you do, hey! We should play sometime.

Its a series that people want to change, mostly for the worse. Its also a series that people are way too invested in, and not even from a financial point of view. This endless war on the internet about what 40k should and shouldn’t be is, hilariously enough, sort of indicative of the franchise as a whole. An endless battle between people that don’t actually want a common ground, they just want to be in charge.

Its still very near and dear to my heart, but there’s probably going to come a time in the future where I might just have to move on. Mostly because of corporate ♥♥♥♥♥♥♥♥♥, but if my friends are all gone, I may as well go too.

Space Marine II: The Return of Titus Meat Man gets 8 Bolt rounds out of 10.

I don’t really have a fact of the day so I can just say that I’m not a big fan of the Primarchs coming back.",2024/9/14,en
Yujiro,1,4.3,https://steamcommunity.com/profiles/76561197999453351/,"Finally a game, were men can be men. No enforced world views or anything like that. Playing this feels like balm for my soul, after all that time.",2024/9/18,en
Majister,0,47.6,https://steamcommunity.com/id/TheRealMajister/,"Game is the embodiment of too much hype

Cons
-Comes out with DLC already being advertised
-Poor servers that lag (even during single player)
-Single player story is around 8h on hardest difficulty
-PvP mode is bare bones with painfully slow progression that locks any real customisation with high levels (not to mention you can only customise your look half the time as you're forced to wear heretic armour during half the matches which you can't customise)
-Loading screens on loading screens on loading screens (You might think I'm exaggerating to emphasise but you will have to do a loading screen to go into another loading screen for all multiplayer modes)

Pros
-Looks cool, visuals are really nice
-Its warhammer 40k

Do not buy on full price wait for a sale.

I personally do not understand why they haven't fleshed things out and opted for purchasable cosmetic route rather than half releasing the game with a DLC promised on launch.

If anyone is willing to buy cosmetics its warhammer 40k fans.",2024/9/15,en
Jormungandr,0,56.3,https://steamcommunity.com/profiles/76561198360142423/,"此次更新依旧令人失望

10月17日更新进一步体现了制作组的无知与傲慢，明明有隔壁HD2与铸币箭头的前例却依旧死性不改，在推出新难度时不但不加强玩家角色甚至进一步削弱本就不强的近战伤害，玩家心心念念的爆弹加强更是遥遥无期
兄弟花400买你这游戏是想看到战锤TPS重振荣光的，如果你一心想当至高领主范迪尔二世，那么等待着你的只有这个神圣泰拉上无数帝皇子民的公正差评裁决
For The Emperor and his Terra",2024/9/15,zh-cn
Mustafa Kadir,1,15.2,https://steamcommunity.com/id/mustafakadir/,"Product received for free

WARHAMMER 40K SPACE MARINE 2 TÜRKÇE İNCELEME: AKSİYON DOLU OYUN!
Warhammer 40000 Space Marine 2 inceleme videosuyla karşınızdayım, iyi seyirler!
YouTube™ Video: AKSİYONUN KAN OLUP AKTIĞI OYUN: WARHAMMER 40K SPACE MARINE 2! 
Views: 6,325",2024/9/20,en
DreXav,1,178.8,https://steamcommunity.com/id/drexav/,"One of most climatic WH40K games to date, the maps are gorgeous and the attention to detail is immense.
You can really immerse yourself in the gargantuan scale of Imperial architecture and brutalism of the game universe, all those character interactions and background behaviours are very true to the lore.

Campaign is really well written and very fun with companions.

Coop PVE Operations are bread and butter of the game that deliver a heroic struggle experience, there is quite a large variety of weapons and playstyles that one can achieve from customization.
Just screw meltas. :)

I have yet to go full out in PVP but seems decent, just matchmaking needs to be improved (i.e. so you don't have total team level difference of 25 vs 60).",2024/9/17,en
翻斗花园雌小鬼刷子,1,10.6,https://steamcommunity.com/profiles/76561198407834188/,"无敌的单人剧情演出效果，想要成为帝皇最尖锐的剑和最坚固的盾吗，速速购买
当然联机模式马上让你体验战锤宇宙的黑暗，无限倒地，无限死亡，超级泰伦虫族。",2024/9/22,zh-cn
Flint.Stone,0,11.2,https://steamcommunity.com/profiles/76561198028769630/,"Product refunded

爽，又没有完全爽。

爽的部分是画面，对于40K世界的视觉呈现足以喂饱IP粉丝。

没有完全爽的部分是玩法内核，我强烈怀疑开发者是不是有某种特殊XP，导致他们能做出如下的游戏特点：

1.喜欢看别人打炮，自己打手枪。嗯，大家看我都做出主战坦克和无畏的模型了，但是抱歉，玩家你只能看着他们开炮，看着大部队火拼。轮到你玩的时候，我善意的施舍了十几只虫子给你练练枪法，至于远处的虫潮和坦克大炮只是背景板。

2.要高潮了？给我憋回去！虽然一次只有十几只虫子给我练手，但有一说一，处决机制还是很爽的，尤其是当我一顿操作于乱军丛中锯人首级的时候。此时的我肾上腺素爆发，人甲合一，边喊着“还有谁？！”边寻找下一个目标血祭帝皇，可等待我的往往是一个长按E键开启后黑屏读盘的大门，或者一个长按E键等待十几秒升降的电梯。这该死的节奏控制，好比片中的老师刚喊一声雅蠛蝶，男主就真的停手提裤走人了。

爽，又没有完全爽。鉴于皇帝or鲁迅说过，忠诚不绝对就是绝对不忠诚，我给予本作差评。",2024/9/13,zh-cn
SirJUDESS.,1,40,https://steamcommunity.com/id/SirJUDESS/,"""Get up, Tharius!"" Titus shouted.
""My leg is gone, brother."" said Tharius calmly while shooting enemies and been dragged away by his friend.

40k/10, would take revenge for Tharius' leg",2024/9/18,en
nicot2k,0,293.8,https://steamcommunity.com/id/nicot2k/,I cannot recommend the game while the servers are too unstable to even play.,2024/9/17,en
Natural_Effects,0,63.2,https://steamcommunity.com/profiles/76561198098036464/,"I was just playing a match that I hosted with two bots. Halfway through the mission a random player joins my lobby and moments later goes AFK before a checkpoint. ""No big deal"" I think after a minute of waiting ""it's my lobby, I'll just vote to kick him and since it's just the two of us the vote will immediately pass"". Nope, the game had given THEM ownership of the lobby I started and played half a mission in before they even showed up. I was literally a guest in a lobby I had started, a hostage to a host that had joined 15 minutes into the mission. Infuriating is the closest word I have for it that won't get profanity filtered.",2024/9/17,en
Chiefs,1,162,https://steamcommunity.com/profiles/76561198005674311/,"Une campagne rapide mais efficace dans ce quelle propose sans prendre de risque mais tout en maîtrise. C'est foutrement beau et on se plait de temps à autre à profiter de la qualité du paysage entre deux coups d'épée tronçonneuse.

Une fois la campagne engloutie on se retrouve avec deux modes de jeu à notre disposition. N'ayant que joué à la partie PVE,je me limiterais uniquement à celle-ci.

C'est très complet, on peut très vite se retrouver aspiré dans la spirale d'enchaîner partie sur partie pour améliorer sa classe de Space Marine. A voir sur le long terme cependant car la boucle de gameplay est tout de même très répétitive et je ne suis pas sûr qu'augmenter uniquement le nombre de mission suffise à maintenir l'intérêt du titre.",2024/9/16,fr
发生甚么事了,1,32.6,https://steamcommunity.com/profiles/76561199052205799/,主线老兵难度+pve正常难度一遍玩了快30个小时，其中热熔武器就用了20个小时，武器强度真的一边倒,2024/9/14,zh-cn
KJAM,1,12.2,https://steamcommunity.com/profiles/76561198439367152/,"战斗，爽！
但是战役模式剧情太短了，12个小时就能打完全部战役，而且不了解战锤世界观的话，真的觉得剧情没什么意思。",2024/9/19,zh-cn
Johnny Boy,1,64.3,https://steamcommunity.com/id/Igotaaddiction/,"Luv me empra
Luv me Primaric
Luv me chapter
'ate traitors
'ate orks (not racist, I just don't like them)
'ate heretics
simple as",2024/9/21,en
Torin,1,20.3,https://steamcommunity.com/profiles/76561198137551535/,"⠀⠀⠀⠀⠀⠀⠀⢀⠨⠭⢭⣭⢭⡥⠭⠕⡀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⣀⠄⠂⠉⢷⣠⣼⡛⣘⣷⣀⡶⠉⠐⠠⡀⠀⠀⠀⠀⠀
⠀⠀⠀⢀⠬⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢧⡀⠀⠀⠀
⠀⠀⢀⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⡀⠀⠀
⠀⠀⡌⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢱⠀⠀
⠀⠀⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⠀⠀
⡔⠊⡀⠀⢰⡤⠄⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⠠⠤⡆⠀⢈⠐⢢
⡇⠀⢇⣀⠀⠈⢆⠀⠈⠁⠒⡠⠤⠤⢄⠒⠈⠁⠀⡠⠁⢃⣄⡸⠀⢸
⠃⠀⡆⠀⠀⠀⠄⠈⠐⠒⠈⠀⡤⢤⠀⠁⠒⠂⢁⠠⠂⠀⠀⢱⠀⠸
⠀⢀⣗⣲⢷⠀⠀⠀⠉⢀⡂⣤⡒⣒⣄⠠⡄⠉⠀⠀⠀⡶⣖⡺⡀⠈
⡀⡁⡏⣇⢿⠀⠈⠀⠰⢁⢷⡇⡷⣿⢸⡷⡈⠆⠀⠁⠀⡿⣿⢿⠈⢀
⠘⠧⡧⠴⣸⠀⠂⠀⡎⣇⡞⡏⣇⣼⢹⢲⢱⢓⠀⠀⠀⣇⠦⢼⠰⠂
⠀⠈⢏⡔⠈⠀⢏⢿⠁⢿⡇⣇⡿⣿⣼⢸⣿⠈⡝⠙⠐⠁⢪⡚⠁⠀
⠀⠀⠀⠑⠚⠀⠒⠙⠦⠜⠷⣏⣃⣛⣹⠾⠣⠴⠋⠒⠀⠐⠊⠀⠀",2024/9/17,unknown
Euphoria,1,20.6,https://steamcommunity.com/id/XVIIIIIIVX/,"Just an overall great game, the finishers are well made, the mechanics are well implemented, it provides a great power fantasy for any warhammer fan or a newcomer. only downsides are the stutters and lags which can be extremely annoying

(updated review)
game improved alot and added lots of stuff in it which is fun
and the game getting a mod support even better",2024/9/24,en
Fresko,1,49.4,https://steamcommunity.com/profiles/76561198358968969/,"CUAL ES TU DEBER?
SERVIR LA VOLUNTAD DEL EMPERADOR.
CUAL ES LA VOLUNTAD DEL EMPERADOR?
QUE LUCHEMOS Y MURAMOS.
QUÉ ES LA MUERTE?
ES NUESTRO DEBER.
CUAL ES TU DEBER?",2024/9/15,de
Tú Najimi Frost.,1,60.7,https://steamcommunity.com/profiles/76561199200553224/,"Product received for free

Simplemente hermoso, ahora que te resumí el juego en dos palabras hoy aprenderemos a hacer tortitas:

Ingredientes:
.-1 vaso leche
.-1 vaso harina
.-1 cucharada aceite de oliva virgen
.-1 cucharada generosa levadura Royal
.-1 poquito sal
.-1 cada azúcar avainillado
.-1 huevo

Pasos:

Paso 1
Batir muy bien el huevo. Yo batí primero la clara y luego la yema.
Paso 2
Añadir todos los ingredientes en el bol y seguir batiendo sin parar. La masa irá cogiendo fuerza y se hará espesa.
Paso 3
Ponemos el bol con papel film y metemos 5 - 10 minutos en el congelador para no tener que dejar la masa reposando para que luego salgan esponjosas.
Paso 4
Mientras preparamos la sartén, el plato y la mantequilla.
Paso 5
Sacamos la masa. Pasamos un poco de mantequilla por la sartén con papel de cocina. Echamos una cucharada grande de masa en la sartén.
Paso 6
Esparcimos la masa hasta el tamaño que nos gusten (las tortitas).
Paso 7
Le damos la vuelta a la tortita, se dora por el otro lado y… Al plato.
Paso 8
Hacemos esto cada vez hasta que nos quedemos sin masa.",2024/9/22,es
Troll,1,204.9,https://steamcommunity.com/profiles/76561197998909434/,"Как человек, который по работе пишет на SSL [Saber Script Language] игру я конечно порекоммендую)
Но только фанатам вахи. Если вы не знаете, кто такие космические десантники, то ждите скидку.
Плюсы:
+ Визуал [Весь. Окружение, проработка уровней, стиль противников скриптовые сцены, например, с падающим колоколом - все это выглядит круто. Но судя по потерям и финальным сценам - сильно больше роты на корабле катается. И почему капитан Акеран щеголяет не в грависе, а в фобос арморе, даже при высадке на планету с тяжелым сопротивлением - загадка. Хотя, новый канон - это новый канон. Верните Като Сикариуса, настоящего капитана 2 роты ультрамаринов!]
+ Пафос [Ты играешь за сверхчеловека! Где-то один усатый дядя перевернулся в гробу от восторга. А сцена с обороной горки от соседских пацанов - топ эпик. Добивания врагов - сочные, ты реально руками разрываешь всяких ксеносов]

На этом плюсы наверное и заканчиваются, начинаются минусы:
- Отвратительное управление. Первые 2 часа я пытался играть на стандартном управлении, в итоге плюнул на это дело и поменял почти все хоткеи на другие. Лучше не стало. Игра заставляет тебя использовать рукопашный бой, но для удара у тебя всего 1 кнопка, для парирования и блока также одна кнопка. Ну и перекат, куда без него, тоже 1 кнопка. Прерывание анимаций как-бы есть, но не во всех последовательностях. Иногда ты слишком рано нажал парирование, и получаешь за это по лицу. Иногда ты лишний раз ударил, уже не можешь отменить анимацию атаки, и получаешь по лицу. То есть отзывчивости в управлении нет [как, например, в верме, дарктайде или дип коке, где в любой момент ты можешь свапнуть оружие, поставить блок, прервав свою атаку и так далее].
Ну ладно, допустим ты ошибся и получил в лицо один удар, да? Да ведь, игра, я получу ОДИН удар за свою ошибку?! Нет, игра считает, что если ты получил удар, то тебя надо ввести в состояние стаггера, в котором тебя продолжают бить, продлевая твой стаггер. То есть 1 пропущенный удар в толпе вполне может закончиться твоим падением на пузико и криками: ""Братик, я упал, подними меня"".
Кто-то может сказать: ""Ну, не получай удары"". Но Я считаю, что подобное управление в 2024 - это просто издевательство, я вроде не в азиатский соулслайк играю, чтобы меня за одну невовремя нажатую кнопку клали.
Отсюда вылезает вторая проблема:
- Баланс в пве. То есть тебе почти нет смысла драться в мили, проще постоянно перекатываться и изредка между перекатами делать выстрел. А что умеет делать сильный выстрел между перекатами? Мельта! При этом она имеет талант, который позволяет вернуть хп, которое было у игрока секундой ранее. Но также она чуть-чуть хилит, если она прокачена. Точнее по задумке чуть-чуть, а по факту: если тебя ударили и пробили твое хп до нуля, то один выстрел из мельты в толу вернет все твое здоровье. И это не белое здоровье из вермы, которое со временем уйдет. Это вечное здоровье.
Играть с болтерами после этого нет никакого смысла. Ибо даже если убрать отхил у мельты, она все равно за 1 выстрел способна сжечь толпу, в то время как из болтера даже хурму или термагантов вы будете расстреливать обоймами. Про элиту даже молчу, не смешно, реально резиновые пульки для разгона тиранидов.
- Мало карт как для пве, так и для пвп. 3 карты для пвп - это смешно. Просто приедается. 6 операций для коопа, вроде бы неплохо, но они не сбалансированы по времени и сложности. Есть легчайшая инферно, которую можно соло с ботами проходить за 20 минут и остальные 5 карт по часу, которые вы пройдете 1 раз для галочки и может быть перепройдете другу тоже для галочки или покекать. И все. От инферно начинает тошнить примерно после 10 перепрохождений. А предстоит их вам много.
- Прокачка. 6 классов, оружия маловато, болтеры по сути ничем не отличаются друг от друга. Стандартное дерево перков, выбери 1 из трех, и так 8 раз. Никаких престижей, докачал персонажа до 25 лвла - теперь выфармливай скины. На максимальные скины нужно около 35-40 игр, зависит от класса, кому-то побольше, кому-то поменьше. Докачал скины - можешь выкидывать персонажа и брать другого. На оружии тоже есть прокачка, в виде дерева. Пока оружие серое - оно вообще не стреляет. Когда становится рыжим - начинает стрелять резиновыми пульками как в глоке. Ну кроме мельты, она даже серая что-то может. В текущих реалиях нет смысла качать что-то кроме мельты, надеюсь, это исправят, причем, не понерфив мельту, а усилив болтеры. Иначе будет грустно расстреливать губки для урона [Точнее просто перекатываться никого не убивая]. Я конечно не ждал глубокой системы прокачки, но получилось вообще максимально стандартно.
- Сюжет. Нет, я понимаю, что когда люди смотрят марвел, то они не ждут сюжета, а просто смотрят на приятную картинку. Когда люди играют в см, они просто играют за космоморяка на пафосе. Но сюжет тут реально вторичен. Отдельное внимание хочется уделить диалогам. Точнее хотелось бы, чтобы это внимание диалогам уделили, но не получилось. Диалоги с Титом в компании проработаны хорошо. Но вот все второстепенные диалоги можно смело заменить на тишину. И будет даже лучше. Ну то есть диалоги уровня: ""Братик, спасибо, что направляешь мой прицел, что бы я без тебя делал"". ""Да, я такой"". ""Не зазнавайся"". Они вообще спейсмарины, элита элит империума на спецзадании, от которого зависит судьба этого мира [планеты] или тинейджеры, которые вышли на прогулку за хлебом? Интересно, что там кодекс ультрам говорит про бесконечный ♥♥♥♥♥♥♥♥♥♥♥♥ не по делу и забивание эфира своими помехами?
А про срывающие башни у ультрамаринов - это вообще отдельная песня. Они как бы не кровавые ангелы и не космические волки, у которых от вида битвы может сорвать крышу, и они войдут в рейдж. Они должны быть образцом спокойствия, а не психующими мальчиками. Они должны быть молчаливы и лаконичны, а не болтать в объеме этого обзора. Тем более, что один из напарников - сержант. Кто-то может прочитать ваховику, и сказать, что это же 2 рота, они всегда бросаются в бой там, где другие бы отступили. И я соглашусь, предложив прочитать им на абзац ниже, где сказано, что они так делают не потому, что безрассудны, а потому что уверены в своем превосходстве и своей подготовке. А не прыгнуть в толпу гаргуш и хурмы, потерять пистолет и почти умереть смертью глупых. Постоянно спорить со своим лейтенантом и пытаться его застрелить. В общем, понятно, почему Тит ходит таким хмурым. Я бы на его месте тоже предпочел взвод кадианцев, а не двух болванов-младенцев, за которыми нужно следить как за детьми, параллельно спасая планету.
В общем, замени космодесант на любой другой сеттинг - ничего не изменится в этой игре.
- Наверное, самый главный минус этой игры - технический. Это сетевое соединение. Постоянные реконнекты, с выгрузкой/загрузкой на баржу, 140 ошибка, вечный загрузочный экран - все это очень больно видеть. Особенно бесит сетевой код в пвп, где ты уходишь за стенку, а через секунду умираешь, так как пинг тебя догоняет.

Итог: игра неплохая, кампания реально зашла, пафос вывозит большую часть несостыковок. Да и закрываешь глаза на многое как фанат вахи. Тем более, что по вахе нормального уже давно ничего не выходило. Я бы дождался фикса технических проблем, возможно, фикса баланса. И если баланс пофиксят в нужную сторону, то смело можно брать. А там глядишь и скидка подъедет",2024/9/25,ru
Rebel_God300,1,152.6,https://steamcommunity.com/id/Rebel_God/,Fun game play in the PVE but PVP has a bit of delay in lag like dying late. On another note If you cancel an operation you have to either leave barge or back out to title screen to get back in queue as if you directly try to start another operation it wont load people most of the time. But other than that fun dynamics although does need a healing/apothecary class for PVE or the option to heal a teammate. nothing like you having 2 stims and full health while your teammate is at deaths door and you cant help them out.,2024/9/21,en
Pure,1,315.6,https://steamcommunity.com/id/BigBoyBallsack/,"⣿⣿⣿⣿⣿⣿⣿⣿ ⠀⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿ ⠀⣿⣿⣿⣿⣿⣿⣿⣿
⠀⠀⣠⣿⣿⠟⠉⠀ ⠀ ⠀⠉⠻⣿⣿⣄⠀⠀
⠀⣸⣿⣿⡏⠀⠀⠀⠀ ⠀ ⠀⠀⠀⢹⣿⣿⣇⠀
⠀⣾⣿⣿⡇⠀⠀⠀⠀⠀ ⠀ ⠀⠀⢸⣿⣿⣿⠀
⠀⣿⣿⣿⣿⣄⠀⠀⠀ ⠀⠀ ⠀⣠⣾⣿⣿⣿⠀
⠀⢸⣿⣿⣿⣿⣷⣦⣤⣤⣴⣾⣿⣿⣿⣿⡏⠀
⠀⠀⠙⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠀⠀
⠀⠀⠀⠈⠙⠻⠿⣿⣿⣿⣿⠿⠟⠋⠁⠀⠀⠀
Courage and Honor!",2024/9/16,unknown
Takioto,1,29.3,https://steamcommunity.com/id/takioto/,"Esse jogo me proporcionou uma das melhores experiências com games em 2024!

Warhammer 40k Space Marine 2 nos entrega algo que está escasso hoje em dia: diversão e momentos de admiração. É daqueles jogos que te deixam arrepiado com seus cenários ricos e cheios de história. E já vamos começar por aí: a ambientação desse jogo é incrível! Recomendo, às vezes, parar durante as fases e observar tudo ao seu redor. Parece que cada pedacinho diante de você tem uma história. Cada pedra, parede, e árvore. Olhe para o céu, veja essas construções... parece que elas querem te contar algo que testemunharam há anos. Esse tipo de detalhamento é raro nos jogos de hoje. Recentemente, li uma matéria sobre as pessoas envolvidas em Warhammer, e elas realmente demonstram entusiasmo com os projetos e criações. Estão felizes fazendo isso. E, caso você não saiba, Warhammer é gigante, especialmente la na gringa.

Agora, vamos falar sobre a lore dessa franquia, que é densa, cheia de história, personagens e cenários com um peso gigantesco, o que torna a obra ainda mais completa. Mas se você não tem familiaridade com o universo ou ouviu falar pouco dele, não se preocupe. Eu também não tinha, comecei a me interessar recentemente, porque o jogo me proporcionou essa curiosidade. Já existem excelentes criadores de conteúdo brasileiros abordando o tema. Space Marine 2 é uma continuação direta do primeiro jogo, onde controlamos o protagonista Titus. Mas não se preocupe, não é necessário jogar o primeiro game. Se você quiser jogar, beleza, mas na minha opinião, o segundo jogo é uma excelente porta de entrada para esse universo gigantesco.

Sobre a jogabilidade: no começo, os controles parecem confusos, mas com o tempo você se acostuma, e tudo cai como uma luva. O combate é frenético e desperta bastante adrenalina quando você enfrenta hordas de inimigos. Tudo isso enquanto grandes explosões acontecem, o céu está recheado de inimigos e aeronaves em combate constante, e o cenário está desmoronando. É uma verdadeira guerra.

A campanha é ""curta"", mas tem o tamanho ideal para deixar aquele gostinho de ""quero mais"". Melhor assim do que ficar arrastada, cheia de enrolação como muitos jogos por aí que tentam vender a ideia de uma campanha gigante. Na minha opinião, ela está no ponto certo.

Em relação ao desempenho, joguei no PC com uma configuração mediana. Possuo uma RTX 2060 e posso dizer que fiquei sempre acima dos 70 FPS, usando o DLSS no modo qualidade. Fiz algumas pesquisas antes de adquirir o game e só vi elogios quanto à otimização. Sim, o jogo está bem otimizado e já prometeram melhorias em futuros updates. Não tenho muita informação sobre o desempenho nos consoles, então fico devendo.

Falando em updates, o jogo já tem um roadmap mostrando uma prévia do que está por vir. Novas operações, novos inimigos, armaduras, classes, armas, e muito mais.

A campanha pode ser jogada em coop com mais dois amigos. Mas o mais divertido de jogar em grupo são as operações. O jogo também tem um modo PvP, embora eu não tenha jogado muito ainda. Vou explorar mais depois.

No geral, Warhammer 40k Space Marine 2 está sendo uma experiência excelente, e eu recomendo demais! É ótimo ver que ainda existem jogos assim. Se você tiver um dinheiro sobrando, compre e se divirta!

Pelo Imperador!

Takinotas:

Gráficos: 10/10
Jogabilidade: 8/10
História: 10/10
Diversão: 9/10
Desempenho: 8/10",2024/9/13,pt
MemeMachine86,1,21.1,https://steamcommunity.com/profiles/76561198294268190/,Solid campaign. Mechanics are alright. For the emperor 7/10.,2024/9/15,en
𝐊𝐎𝐑𝐒𝐓𝐄𝐃,1,91.4,https://steamcommunity.com/id/Korsted/,"Somebody will asks me “How do you feel when you kill a xenos?”
I'll answer: recoil",2024/9/18,en
Zalgovich,1,38.6,https://steamcommunity.com/id/merclow/,"Отличная игра! Но надо проходить с живыми напарниками, на ботов многие жалуются.",2024/9/16,ru
