Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
我是米其林三星主厨，我来选择今天的餐品,0,185.7,https://steamcommunity.com/id/19831561279/,"致敬各位战斗兄弟和游戏设计师Saber
游戏的更新与优化不应该是为了带给玩家更好的体验码？为什么游戏更新优化后比以前更加卡顿以及不稳定。还有一些设定让我难以忍受。
第一点、四级与五级难度下，为何一定要绑定所有玩家一起走，我玩的明明是星际战士2，不是战锤版三人成行。许多武器和技能机制，想要在战斗中酣畅游玩必须要与队友拉开距离，提供交叉火力。比如说：特战兵的等离子武器和狙击兵的激光狙。星际战士庞大的体型很容易阻挡队友的枪线。还有突击兵的跳跃背包，他的职业定位必须要突进到敌人后方打击重点目标，一旦脱离队伍就失去加成在高难度的情况下岂不是有来无回。我很庆幸，你没有开启友伤模式。

第二点、武器问题，各种爆弹枪主武器明明都已经这么弱了，根本没几个玩家会选择它作为战力武器，反而作为娱乐枪械。这一点儿也不忠诚。我弹夹都打空了都清不完怪物浪潮。这把武器的意义是什么，致敬传统它便应该存在。希望设计师可以慎重考虑我的提议，将爆弹类武器加强，别再那般一无是处。

第三点、还是要吐槽一下服务器的稳定性，一两个小时就可能触发一次掉线或者崩溃。快要到手的胜利瞬间化为泡影，作为队伍里唯一希望的最后修士掉线谢幕。直接导致战斗的失败。大家都不是心若冰心，天塌不惊的圣人。你是在考验玩家的血压吗？总结就一句话：恶心！太恶心了！！！

第四点、设计师们和游戏制作团队你们不要试图教所有玩家玩游戏，你们真的会玩你们自己制作的游戏吗？上一个这么作死的PVE游戏团队叫作绝地潜兵二（HELLDIVERS2）。他给所有玩家拉了一坨大的狗屎，现在已经被喷的体无完肤，改回了之前的设定（已老实）。你们难道想复刻它的失败，我愿称之为卧龙凤雏。

最后，送你们一句话：“你明明想要把游戏做的更好，为什么要做出这种很烂的更新。”衷心希望制作团队看到可以把星际战士2做的更好。加油！！！

一位忠诚的战斗修士",2024/10/18,zh-cn
𝔅𝔞𝔩𝔩𝔞𝔰,1,187.1,https://steamcommunity.com/profiles/76561198070357860/,"Space Marine 2 - это выдающаяся игра, которая не только оправдывает ожидания, но и превосходит их. Это захватывающий экшен от третьего лица, эпическая история и техническое достижение, которое устанавливает новую планку для игр Warhammer 40,000. Если вы поклонник вселенной или просто ищете первоклассный экшен, Space Marine 2 - обязательная игра.",2024/11/8,ru
Malikir,0,35.9,https://steamcommunity.com/profiles/76561198155345963/,"It's hard to say whether or not I want to recommend this game or not, on one hand I have immensely enjoyed the beautiful visuals, well crafted atmosphere, funny Easter eggs, but on the other hand the campaign was relatively bare bones and nothing to write home about, with supporting characters being easily forgettable, and repetitive game play that is limited by the nature of subject matter. Bolt weapons feel wimpy, with most basic enemies beyond humans taking more shots than is fun, and you as a space marine feeling rather wimpy as well.

The multiplayer aspect is fun, but pretty much every single mission is identical to the last, on maps that look identical 90% of the time. For the price point I wouldn't say its worth it. Maybe when its $30-40 id say 100% go for it, or after a few more major content drops.",2024/11/7,en
Paracelsus,0,38.7,https://steamcommunity.com/profiles/76561198148337829/,"让玩家玩的爽比杀了平衡组的亲妈还让他们难受，最终还是走了箭头的老路。
平衡组的老婆感觉他的鸡儿对比其他人太过优秀了，于是砍了十厘米；
平衡组吃完饭发现还是饿，原来是三个人靠在一起才能恢复饥饿值；
平衡组决定对穷人征重税，因为“更高的难度自然会有更低的护盾”；
平衡组觉得呼吸就能获得氧气太强了，要活到23岁才能给予这么强大的技能。
凸。",2024/10/18,zh-cn
KaizoAppleseed,1,44.5,https://steamcommunity.com/id/cokeandsauerkraut/,"Patch 4.0's atrocious additions have been for the most part been reverted with Patch 4.1. The addition of a PTB was an excellent decision on Saber's part.

Space Marine 2 is back to being a fun game (for now).

""The stain of suspicion never completely fades. I will be watching you.""
- Leandros",2024/10/19,en
Seth Brogan,0,42.2,https://steamcommunity.com/id/sethamphetamemes/,"Campaign was good, graphics good, story good, operations good, pvp good. But I have one major issue with the game's progression of difficulty. Its feigned, or poorly executed.

TL;DR: Game felt good at first, but as you progress in difficulty, it loses it's shine.. The game's enemies don't increase in number, rather they increase in health as you go up in difficulty, so the enemies are spongier, not harder. This paired with the mechanics of survival on higher difficulty ruined the game for me.

Full explanation:

Instead of throwing more enemies at you, or more variety, they just make the enemies spongier, (give them more health and resistance to stagger.) Same enemy, same moves. Just now it takes 2-3 mags of ammo, instead of 1. Guns feel under powered/useless at higher difficulties.

On the 1st or the 2nd difficulty, you feel like an Astartes, you feel powerful. You charge into combat, your teammates don't need constant supervision. Your weapons feel powerful. Knock it up to 3 difficulty, everything still feels good, weapons are okay, but melee seems more effective.

You hit difficulty 4, all of a sudden your guns feel pretty weak, even gold tier, max perked weapons. Dumping full mags into enemies skulls, and having to reload before they give an execute window. Enemy attacks can nearly wipe your health bar, with one hit. (Speaking about Majoris/Extremis here, the small enemies are never really a huge issue, even on max diffy). Juggling armor charges becomes a chore.

Playing on 5's isn't even playing the same game. No longer do you feel like an Astartes charging into combat, now you're literally just running around scrounging for life stem's and looking for the ever scarce ammo,(which is now even more limited with caps on uses), for a gun that feels useless. All of this while probably roll spamming to wait for your teammates re-spawn timer. This was 9/10 of my 5's, just running for your life, while praying your teammates are doing the same and not dying.

Final Take:

Game was a blast for 40 hours, but if I gotta play like a b!$%# to play on the higher difficulty, that's not fun. Ill still play a 3-4 with friends, but it feels like a chore as I know this game is gonna end up in the uninstalled folder after month or two.",2024/11/8,en
冥昭瞢黯,0,59.1,https://steamcommunity.com/profiles/76561199368237423/,saber，脑虫是你爹还是你妈啊，整这么一个活全家的死妈东西，打个剑卫单刷炼狱每一把都被脑虫打得抱头鼠窜。什么畜牲策划搞出来这么个死妈东西，睡觉脑虫钻你被窝就老实了。,2024/10/30,zh-cn
Zeradith,0,44.9,https://steamcommunity.com/profiles/76561198097317179/,First big update contained a bunch of nerfs rather than buffing weapons and perks that were weak. Not dealing with another Helldivers 2 fiasco of nerfing the player till 90% of the playerbase leaves.,2024/10/18,en
bvb,1,13.7,https://steamcommunity.com/id/bvb_inf/,"Глоток свежего воздуха из 2012 на фоне выживачей, пряток в кустах и открытых миров. Ничего лишнего, только чистый экшен и сила дружбы веры в Императора. Начало 10/10, под конец немного проседает повествование и геймплей, но, в целом, отличная игра на несколько вечеров. Не ставьте режим выше среднего, если играете в соло - боты крайне ограничены в тактике и действиях, замучаетесь.",2024/10/21,ru
Spabe95,1,112,https://steamcommunity.com/id/spabe95/,"Love this game but since the latest update the performance has been tanked, unplayable levels of stuttering which weren't there before. I'll change this review if it changes...

Edit: I don't know if they fixed it or I did something but it seems to be performing a lot better now. Fun game, could still just do with more content though.",2024/10/19,en
MIRUGANY,0,236.4,https://steamcommunity.com/profiles/76561198120033752/,"이 새기들은 테스트도 안하고 패치를 했나
밸패랍시고 2대 맞음 디지는걸 패치라고 해놨네",2024/10/23,ko
DFU_bite,0,39.1,https://steamcommunity.com/profiles/76561199516883171/,"这从来都不是我想要的，我从未想过打上差评，我们曾一起歼灭了恐怖的泰伦虫族，但你背叛了我们，背叛了我们所有战斗兄弟，你窃取了战斗兄弟们的力量并加强到泰伦虫族上，星际战士2只有一次崛起的机会，如果你不抓住它，那就让愤怒的玩家完成！让差评之潮开始吧！从steam 商店的评论区覆盖到epic 的边缘，让评论区沸腾！让好评率坠落！即使流尽战斗兄弟们的每一滴血，我们也要看到星际战士再次强大！如果我们不能从你的失败中拯救它……那就让好评率燃烧吧！
Let the Galaxy Burn！",2024/10/20,zh-cn
CAST,0,310.1,https://steamcommunity.com/profiles/76561198251222714/,"This is the best 40K game I've ever played.
這是我玩過最強的戰錘40K遊戲

The player community is having its own Horus Heresy now.
現在這遊戲社群正在上演荷魯斯大叛亂

Only players who got skills, relic weapons, tons of time, team, good connection to server,
只有擁有足夠技術,農完裝備,夠多時間,能穩定組隊的隊友跟不會斷線的網路的玩家群

can be ""loyalist"". And any other player who can't meet all those requirements above.
才當得了""忠誠派"" 至於那些達不到以上所有條件的玩家

What will they got? ""You suck, you deserve that stop crying you heretic.""
會得到什麼待遇? ""你爛你活該別再鬧了你這異端""

Those toxic comments is doing nothing but pushing those poor players to the Warmaster.
這些嘲諷言論只會把那群可憐蟲推到戰帥的行列去



""I never wanted this."" ""I never wanted to unleash my negative comments""
""我從不想這麼做"" ""我從不想打出我的負評""

""Together we banished the enemy of the Imperium.""
我們合力驅逐了帝國之敵

""(community) you betrayed me, (Saber) you betrayed us all.""
(玩家社群)你們背叛了我 (開發商)你背叛了我們所有人

""You stole power from me and lies to your customers""
你把屬於我的力量偷走還向你的客人說謊

""This game has only one chance to prosper.""
這遊戲只有一次發展茁壯的機會

""If you will not seize it, then I will.""
如果你不把握住,那就讓我來

""So let it be war.""
讓戰爭開始吧

""From the comments of Steam to the social media.""
從Steam評論區到各大社群媒體

""Let the patch note boil."" ""Let the score fall""
讓更新公告沸騰 讓評分墜落

""Though it takes the last bit of my passion""
哪怕這會抽乾我對遊戲的最後一絲熱情

""I will set the game freed once more.""
我會讓這遊戲再次受到解放

""And if I cannot save it from you failure Saber, then let the game burn.""
如果我沒能把遊戲從Saber你的失敗中拯救,那就讓這遊戲被焚燒吧



I don't care whether new patches will ""fix"" the balance anymore, Saber.
我不再在乎以後的更新會不會""修正""平衡了

The golden era of this game is done and gone.
這遊戲的黃金時代結束了

In 3.0, I feel like I'm taking part in the Great Crusade.
在3.0版本,我感覺自己正在參與大遠征

I can conquer the galaxy again alongside my battle brothers.
我能跟著戰鬥弟兄們再次征服銀河

But after 4.0, can I still trust those so called ""brothers""
但4.0後我還能相信那些所謂的""弟兄""

or the false Emperor who takes armor strength, ammo capacity, melee weapons and bolters power away from me anymore?
或是那個剝奪我裝甲,彈藥儲備量,近戰武器跟爆彈強度的偽帝嗎?

May the grim darkness of this game's future there is only war.
願這遊戲深沉灰暗的未來中只有紛爭",2024/10/21,en
忆水流年,0,169.4,https://steamcommunity.com/profiles/76561198009511318/,"这从来都不是我想要的，我从未想过打上差评，我们曾一起歼灭了恐怖的泰伦虫族，但你背叛了我们，背叛了我们所有战斗兄弟，你窃取了战斗兄弟们的力量并加强到泰伦虫族上，星际战士2只有一次崛起的机会，如果你不抓住它，那就让愤怒的玩家完成！让差评之潮开始吧！从steam 商店的评论区覆盖到epic 的边缘，让评论区沸腾！让好评率坠落！即使流尽战斗兄弟们的每一滴血，我们也要看到星际战士再次强大！如果我们不能从你的失败中拯救它……那就让好评率燃烧吧！
Let the Galaxy Burn！",2024/10/18,zh-cn
Nero,0,294.7,https://steamcommunity.com/id/gomoz/,"WTF...did Focus recently hire Alexus from Arrowhead? For a major patch before a new content drop they think it's wise to just drop a bunch of ♥♥♥♥♥♥♥ nerfs. I swear developers these days have no idea how to manage an ip without pissing off their customers and snatching defeat from the hands of victory.

Sure developers can pull quantitative data on everything that players do in a game; however, this does not provide any insight into the qualitative reasons why players make the choices that they do. Here's a pro marketing tip for you Focus: players enjoy feeling overpowered, and nerfs are the opposite of fun. If you think there is no other choice but to nerf something, then you might want to wrap it in a 'buff sandwich' so players don't resent you.

Hopefully they can pull their collective heads from their asses before the majority of players lose faith and give up like we did with helldivers 2.",2024/10/18,en
Brother Barachiel,1,118.8,https://steamcommunity.com/profiles/76561198244226544/,"After a very long wait, we've been rewarded with a truly fantastic WH40K game. Best game of 2024
The Emperor Protects.",2024/10/20,en
Chevalier Mal Fet,0,36.3,https://steamcommunity.com/profiles/76561198045017384/,"Honestly, the game isn't fun.

I don't find the game mechanics enjoyable or fun- I understand what you're supposed to do, but the game makes it frustrating to actually play and enjoy. The game is more stressful than it is fun, and I just don't get anything out it.

I shouldn't have bought this, nor should I have paid for the DLC. I wish that I was still in the window to get a refund, since honestly, it's just... meh.",2024/10/20,en
Noack,1,22.4,https://steamcommunity.com/id/Noack29/,"ESPECTACULAR JUEGO, es como si gear of war y helldivers tuvieran un hijo. La historia sensacional en algunas partes parecia drama de telenovela y lo mejor es jugarlo en compañia, al menos para mi se disfruta mucho mejor.",2024/11/12,es
疯子秋,0,59.1,https://steamcommunity.com/profiles/76561199000954178/,你妈了个臭逼的你们这群做服务类型游戏的是不是脑子都有病？玩家爽了你们的马就死了还是怎么着？一天天就知道削弱削弱，我这是星际战士还是IG大头兵啊？你要不看看隔壁箭头吧。,2024/10/18,zh-cn
Teapot,1,115.9,https://steamcommunity.com/profiles/76561198247749154/,Wow Im soooo proud of the devs!!!!! Thank you for listening to us and making this game much more enjoyable! I hope and will remain here for more content!!!,2024/10/18,en
xvk11037,0,72.9,https://steamcommunity.com/profiles/76561198798803554/,"A great Warhammer game, but recent updates have been very disappointing.
Look familiar?
Why do game developers always enjoy torturing players?",2024/10/18,en
Timofey,1,21.8,https://steamcommunity.com/id/boogiemanlul/,"Игра кайф. Не слишком долгая, не перегруженная лишним говном. Динамичная, не успевает надоесть. Идеальное приключение на пару вечеров и довольно годный кооп, хоть контента пока маловато.

PS не рекомендую проходить игру в соло на Ангеле Смерти. И вообще первое прохождение не для ласт сложности. Предпоследняя в самый раз. Я сам прошёл треть игры на Ангеле Смерти, но то, что на обычных крипочков надо потратить 5 патронов болтера это ваще какой-то рофлан, если честно.
А так кайфарик, оч зашла, рекомендую.",2024/11/1,ru
Thaxx,1,129.2,https://steamcommunity.com/id/thaxx/,"Story and campaign are best-of-40k. The tech to invite up to two friends replacing your NPC squad members anytime to play the story in coop is one of the best features around. I wish more games would support this!

After enjoying the story I thought the game was over. But then I startet the PvE-Content, called ""Operations"". ♥♥♥♥, I wish I did not. Challenging, motivating, unlock cosmetics and heralics, lots of complexity in skills, weapons, classes and game mechanics. Rotating and random events in very mission run, and even more. And the need to get better because you WANT to successful finish the operations in ""ruthless"" to grab the best weapon upgrades around.

Finishing the story was 16 hours of top entertainment.

Starting up the endgame-PvE-Content was another 75 hours and not even one boring second so far. Two classes mastered, four to go - and there's still the ""deadly""-level to do. For more special cosmetics!

This game is 40k as it should be. THANK YOU, Saber Interactive! THANK YOU! I will buy every ♥♥♥♥♥♥♥ DLC you are going to offer, just because you deserve it. Games like this prove that gaming is more than marketing ♥♥♥♥♥♥♥♥!",2024/11/3,en
TELOS,1,224.8,https://steamcommunity.com/profiles/76561198385568253/,"울트라마린 2중대의 이름으로 알리노라.

우리, 울트라마린 2중대는 제국의 방산비리 조사를 통한 자정 노력이 성과를 거둔 점에 대해 경의를 표한다. 오직 황제와 인류제국의 영광을 위해 싸우는 우리 아스타르테스로서는, 이러한 결단을 통해 제국 수뇌부와 아드미니스트라툼, 뮤니토룸 내부의 타락과 부패의 뿌리가 뽑히기 시작했다는 소식을 반갑게 맞이한다.

이번 감사와 조정 이후, 방어구의 품질이 개선되었으며, 또한 전장에서 전투-형제들끼리 밀착하지 않으면 파워 아머의 보호막이 오작동하는 문제가 완벽히 해결되었음을 확인할 수 있었다. 이는 전장의 최전선에서 황제의 뜻을 구현하는 우리에게 꼭 필요했던 희망이자, 제국이 우리와 황제의 뜻을 저버리지 않았음을 증명하는 신호로 받아들인다. 그럼에도 불구하고, 아직 더 나아가야 할 길이 남아 있음을 우리는 인지하고 있다.

우리는 볼터에 사용할 볼트의 품질 역시 어느 정도 개선되었음을 확인할 수 있었으나, 여전히 우리 아스타르테스 맞닥뜨리는 적들, 특히 카오스와 이단, 그리고 외계의 사악한 존재들을 철저히 소탕하기에는 부족함이 느껴진다. 인류의 번영과 제국의 안정을 위한 성전에서, 볼터 무기가 좀더 임무에 적합한 품질과 위력을 갖추어야 할 필요가 있음을 다시금 강조한다. 플라스마 무기와 멜타 무기는 예전부터 지금까지 변함없이 훌륭했으나, 플라스마나 멜타 무기는 볼터만큼 범용성이 뛰어나지 않으며, 그런 무기들을 항상 사용할 수도 없다. 아스타르테스 화기 편제의 주역은 그 영광스러웠던 시대부터 지금에 이르기까지 언제나 볼터였음을 기억하기 바란다.

우리는 제국 수뇌부의 결단을 환영하며, 이번 감사에서 보여준 단호한 의지를 긍정적으로 평가한다. 이러한 자정 노력의 지속적 실행을 통해, 더 큰 부패를 사전에 막고, 제국이 우리와 황제께 대한 진실한 헌신을 다할 수 있으리라 믿는다. 우리는 제국이 앞으로도 현명하고 결단력 있는 판단을 내림으로써, 황제의 전사들이 자신의 임무를 완수하는 데 필요한 모든 준비를 갖출 수 있도록 노력해 주기를 고대한다.

우리는 언제나처럼 황제의 뜻을 받들어 인류의 수호자이자 정의의 심판자로서, 황제와 제국을 위해 싸울 것이다. 황제의 이름 아래 부패가 뿌리 뽑히고, 다시는 탐욕이 우리 스스로를, 인류와 그 위대한 제국을 흔들지 않도록, 우리는 황제의 충실한 종으로서 제국의 자정과 개선을 위한 노력에 언제나 동참할 준비가 되어 있다.

울트라마린 2중대의 이름으로, 신-황제 폐하의 뜻을 받들어, 위대한 인류의 뜻을 받들어 우리는 싸우리라. 황제 폐하와 인류 제국에 무궁한 영광이 있으라.",2024/10/19,ko
nosok,0,15.7,https://steamcommunity.com/id/trubashatal/,пора варить суп из балансеров и аналитиков,2024/10/18,ru
李沉舟,0,72.9,https://steamcommunity.com/profiles/76561198281290473/,"这从来都不是我想要的，我从未想过打上差评，我们曾一起歼灭了恐怖的泰伦虫族，但你背叛了我们，背叛了我们所有战斗兄弟，你窃取了战斗兄弟们的力量并加强到泰伦虫族上，星际战士2只有一次崛起的机会，如果你不抓住它，那就让愤怒的玩家完成！让差评之潮开始吧！从steam 商店的评论区覆盖到epic 的边缘，让评论区沸腾！让好评率坠落！即使流尽战斗兄弟们的每一滴血，我们也要看到星际战士再次强大！如果我们不能从你的失败中拯救它……那就让好评率燃烧吧！
N5设计的反人类 你们自己玩了吗？热熔回血好好的 你给人家改了干什么？帝皇会目睹你们的亵渎行为！",2024/10/20,zh-cn
Sanduru,1,133.9,https://steamcommunity.com/profiles/76561198007186795/,"I don't know what the devs actually wanted to do, but with the 4.0 update they made some baffling decisions balancing wise. Had a blast before, as I was able to play Ruthless solo Operations. It wasn't always easy, but it had the right amount of challenge. With the new update they didn't make the game more challenging, only frustrating. It is not fun anymore.

EDIT: after playing for a while after Patch 4.1, I have to say the devs addressed the issues and fixed many of the problems that made the game frustrating. I'm having fun again and can't wait to play more. Zoanthropes are still annoying though.",2024/10/19,en
Pumpkin,1,90.6,https://steamcommunity.com/profiles/76561198017451584/,"Game was great until patch 4.0. The game definitely needed a bump on difficulty since it was too easy but making me play hugging my team mates all the time just killed the game to me. As a vanguard, you just killed my will to take any initiative. No more jumping to the ranged mobs that are destroying us from far away, no more flanking, just play within a small box and pray that you can see anything other done pixels on your screen when things get crowded...

The rest of changes and buffs to the mobs were welcome, finally a challenge but I can't play it when the game forces me to position myself within 5 to 7 meters of my team mates when I am the only melee in the party. On top of it, in 1hour of gameplay today, the armor mechanic failed several times not detecting team mates next to me.

UPDATE: We can have fun again without the team cohesion perk!",2024/10/18,en
Elpoliono,1,253.8,https://steamcommunity.com/id/Elpoliono/,"This game was everything I wanted it to be. It was fun, challenging, and rewarding. After grinding for quite some time, I feel like I can finally give this game a fair review. You should buy this game. However, the most recent changes the studio implemented are not good for the direction or the longevity of the game. These new updates completely destroy a cohesive gaming experience by artificially making the game harder if you aren’t within 10 feet of your battle brothers. With so many dynamic ways to play this game, you cripple viable play styles and tactics by restricting how far away you can get from your teammates. The other changes that were implemented regarding ammo economy and parry windows are negligible in comparison. With the proximity armor recovery, your Snipers, Vanguards, and Assaults cannot be utilized effectively as their primary purpose is to single out and separate to focus on specific targets in the battlefield. This would be the only thing I hope is changed soon or I foresee a strong decrease in player engagement. A bolter buff would be rad too, but I digress.",2024/10/18,en
✡Подлый Еврей✡,1,38.4,https://steamcommunity.com/profiles/76561198318898890/,FOR THE EMPEROR,2024/10/21,en
cool.workingguy,1,11.7,https://steamcommunity.com/profiles/76561198123686068/,"A fantastic Warhammer game! The visuals are stunning, and the Warhammer aesthetics - especially in the fine details - are spot on. I'm not a fan of PvP here, but the story elements are excellent and really draw you in.",2024/11/11,en
Deal_Pickle,1,23,https://steamcommunity.com/profiles/76561198121189481/,"J'ai de la difficulté à savoir où placer ce jeu... L'histoire est bonne et les graphismes supers, mais le jeu n'est rien d'autre qu'un défouloir dans un monde ultra linéaire... J'aurais aimé avoir le choix entre les factions, voir les Primarques, conquérir des mondes et en annihiler d'autres...J'aurais aimé avoir un jeu qui soit plus que juste une campagne de ligne droite et un mode pvp comme j'en ai vue 100000 d'autre..

Faite moi un Space Marin digne d'un baldur's gate 3 s'il vous plait!

Aucune attache envers les personnages, ou envers les planètes qui me laissaient de marbres...

J'en demande probablement trop, ou était-ce notre technologie, ou le temps qui limite les développeurs, mais l'univers de Warhammer est GIGANTESQUE! Et la je trouve que tout son potentiel n'est exploré qu'à 1%...

Alors oui, je recommande ce jeu, mais c'est loin d'être un chef d'oeuvre et c'est avec un goût amer de déception par rapport aux attentes que j'avais que je désinstalle le jeu..",2024/11/6,fr
Milkdragon,1,73.3,https://steamcommunity.com/profiles/76561198334885466/,太好玩了家人们，差点就变成异端了，神皇在上啊,2024/10/19,en
Gape Newell,0,39.2,https://steamcommunity.com/id/Daethzonez/,"Thanks for balancing your PVE mode like It's PVP, I really enjoy having less fun!",2024/10/18,en
祭逝去的风,0,146.4,https://steamcommunity.com/profiles/76561198828761044/,在各种媒体嘴上感恩玩家，事实行动下一直在做负优化，这次更新甚至直接来了坨大的,2024/10/18,zh-cn
下班被游戏打,0,115.6,https://steamcommunity.com/profiles/76561198314371044/,"低能更新，脑瘫平衡
就是见不得人玩的太舒服呗，想延长玩家游戏时间你加速更新啊。
削弱玩家，提高难度同时进行，你自己先测一遍再上线行不？",2024/10/23,zh-cn
Aura,1,9,https://steamcommunity.com/profiles/76561198206047623/,"""We are the Ultramarines, the sons of Guilliman. Whilst we draw breath, we stand. Whilst we stand, we fight. Whilst we fight, we prevail. Nothing shall stay our wrath.""",2024/10/31,en
JuiceBox Deluxe,0,19.7,https://steamcommunity.com/id/jimberjam/,"Too little content for how much money. Too few levels, to little weapon variation, too much grinding to update weapons. I'm bored after less than 20 hours, and they appear to have done the opposite of what the player feedback has been. Would not recommend at anything close to the current price. Hopefully they'll listen to the people actually playing the game with rebalanced and expanding the content with the promised DLC. Until then, probably best to wait for a 75% off sale, or skip it altogether.",2024/10/21,en
Equinox,0,1.6,https://steamcommunity.com/profiles/76561199106190269/,绝了，什么勾八制作组，自己的游戏是一点都不玩是吧？回盾手段除了处决以外几乎没有，怪的伤害高的一批，简直是脆皮战士，武器更是一坨大便，爆弹手枪三个弹匣打不死一个武士虫，近战武器更是大后摇低伤害，最难绷的是远程怪的一发普通攻击能打断星际战士的动作，真的傻逼！！打枪的射不爽，近战的砍不爽，弱智制作组赶紧去死吧！！,2024/10/19,zh-cn
Pardofelis.,0,92.6,https://steamcommunity.com/profiles/76561199620568115/,这从来都不是我想要的，我从未想过打上差评，我们曾一起歼灭了恐怖的泰伦虫族，但你背叛了我们，背叛了我们所有战斗兄弟，你窃取了战斗兄弟们的力量并加强到泰伦虫族上，星际战士2只有一次崛起的机会，如果你不抓住它，那就让愤怒的玩家完成！让差评之潮开始吧！从steam 商店的评论区覆盖到epic 的边缘，让评论区沸腾！让好评率坠落！即使流尽战斗兄弟们的每一滴血，我们也要看到星际战士再次强大！如果我们不能从你的失败中拯救它……那就让好评率燃烧吧！,2024/10/18,zh-cn
Λ • Ainsel McBronko,1,21.9,https://steamcommunity.com/id/ainselmcbronko/,"Space Marine 2 is a thrilling continuation of the iconic Warhammer 40K universe. The game delivers an intense, action-packed experience that immerses players in epic battles as they fight to defend humanity. Its stunning visuals, fluid combat mechanics, and faithful representation of the Warhammer lore make it a standout. Fans of the franchise and newcomers alike will enjoy its high-octane gameplay and rich world-building.
Pros:
Stunning graphics and detailed environments
Fluid and satisfying combat system",2024/10/22,en
Internet ᕦ(ò_óˇ)ᕤ Hero,1,169.3,https://steamcommunity.com/id/MeuwMeuwich/,"Неплохая игра с сюжетной кампанией, которая не успевает надоесть.

Плюсы:

Отличная графика и дизайн, люди работавшие над окружением, оружием и бронёй - большие молодцы,ehe

Хорошие анимации оружия ближнего и дальнего боя, персонажей и боссов (особенно в кампании).

Сюжетная кампания была ОК, но общая тональность происходящего не ощущалась серьезно или мрачно.

Кооп хороший, все кроме скверного баланса меня радует. Особенно порадовала недавно добавленная 7 миссия.

PVP не трогал, но его наличие в качестве дополнительного контента тоже радует.

Минусы:

Тупиковый баланс сложности - мы просто сделает мобов на 400% жирнее.
Подавляющее часть оружия дальнего боя стреляет горохом вне зависимости от уровня редкости. Человек, который решил, что болтганы должно наносить мизерный урон, иметь огромный разброс и еще сверху накинуть ограниченный боезапас - ты нормальный? Урон оружия ближнего боя по элитным врагам тоже вызывает вопросы, хотя 10 ударов по одному (не мини-боссу) врагу не так раздражает как 30 выстрелов в голову до состояния добивания, что очень сильно вредит ощущению от стрельбы.

Ужасное микширование звука - сами звуки неплохие, но из-за микширования в них отсутствует импакт и ""сочность"".

Отстойный саундтрек, который уступает даже первой части. Особенно это касается музыки во время боя, когда играет какое-то напёрдывание или удары молоточков зацикленные по 10 раз. Заглавная тема - просто дженерик без харизмы, который не ужасен, но и забывается сразу после нажатия ""начать игру"". Эмбиент на Боевой Барже ""ОК"", но не более.

7,5 из 10. Крепкий середнячок. Разработчики развили некоторые аспекты оригинала(добавили парирования) и в целом проделали хорошую работу",2024/10/18,ru
Serenity,0,90.9,https://steamcommunity.com/profiles/76561198012444637/,"This is a lesson on how to implode your game.

1. Take a game people are actually enjoying and go to town on it with a nerf bat...
2. Instead of buffing and balancing weapons and items you nerf multiple.
3. (Original issue still ongoing) Don't let people play the class they want (I.E. two of the same type of class cannot be in the same mission) and yet you don't program the matchmaking system to account for this.

Don't get me wrong I enjoy the game but for god sakes please don't go down the same hole so many other developers have. Due to this I can't honestly recommend this game at this time. Will definitely change the review if things change.",2024/10/19,en
St. Jimmy,1,84.6,https://steamcommunity.com/profiles/76561198977688576/,好玩，爱玩 。（第二帝国万岁）,2024/10/19,en
Helmet,0,152.8,https://steamcommunity.com/profiles/76561198175037906/,"学谁不好你学箭头？况且隔壁箭头眼看自己游戏要死了已经开始舔玩家了。

破逼近战武器在高难伤害简直幽默，只能靠弹反输出，你还砍回击剑，什么脑瘫策划，想让玩家不用弹反你倒是增强近战伤害啊，你以为我愿意跟个傻逼似的戳在那等虫子上来砍我啊？一把动力剑三剑砍不死个刀虫，这动力剑是他妈奸奇赐福过吗？

还有那个逼N5难度，离得远了还不能回甲，这什么脑瘫设定，你告诉我狙击和剑卫怎么组队？是狙击拿着小匕首和剑卫一起砍虫子？还是剑卫站在狙击旁边拿着小手枪射虫子？

傻逼策划拉出去送给黑豆芽吧，毙了都算便宜他",2024/10/18,zh-cn
MrNeroD,1,27.3,https://steamcommunity.com/id/mrnerod/,Za imperatora!,2024/11/3,en
sirwowin,0,71.3,https://steamcommunity.com/profiles/76561198085601796/,"some bug wasted my time, can't play any missions.",2024/11/3,en
D.souza,1,27.6,https://steamcommunity.com/id/Dsouza707/,"Simplesmente incrível, sem baboseira, sem choro, sem palhaçada de ""poder da amizade""... é tudo sobre cumprir com o dever, fazer o que tem que ser feito direto e reto. Regras são um guia e não uma ordem, quebrem elas se for necessário",2024/11/2,pt
<c=ffff3000>H.U.N.K™</c>,1,90.3,https://steamcommunity.com/id/HUNKtm_fr/,"Cris de ralliement standard :
𝕻𝔬𝔲𝔯 𝔩'𝕰𝔪𝔭𝔢𝔯𝔢𝔲𝔯 !",2024/10/24,en
Kyd337,0,82.4,https://steamcommunity.com/id/kyd337/,不是吧，终极版连戏原声和数字画册都不送？？？,2024/10/19,en
